Locus_Tag,Protein Name,KO_IDs_list,log2FC,KEGG_Pathways_list,Tags_list,Subcategories,Confidence_Score,Notes
BFJEKD_06150,Nickel/cobalt transport system permease protein,K16915,-1.95343662149619,Transporters,"metal ion transport, cobalt transport, nickel transport, membrane transporter",['Cell Wall & Envelope Biogenesis'],Medium,KO indicates cobalt/nickel transport function; lacks GO and PFAM annotations; likely a membrane permease component involved in metal ion uptake.
BFJEKD_18235,polyamine ABC transporter permease,K02053,-1.9522110470438,Transporters,"membrane transporter, polyamine transport, ABC transporter",['Cell Wall & Envelope Biogenesis'],High,Well-annotated permease component of spermidine/putrescine ABC transporter system; suitable for grouping under membrane transport and polyamine metabolism.
BFJEKD_19500,alpha-amylase,"K01182, K01187, K05343",-1.94240861430898,Starch and sucrose metabolism,"carbohydrate metabolism, starch degradation, alpha-amylase, glycoside hydrolase",['Polyhydroxyalkanoates & Storage Lipids'],High,"Comprehensive annotation with multiple KO and EC numbers; key enzyme for starch and sucrose metabolism, relevant for carbohydrate utilization studies."
BFJEKD_07985,squalene-hopene cyclase,K06045,-1.93681836379787,Biosynthesis of terpenoids and steroids,"hopanoid biosynthesis, triterpene cyclase, membrane-associated enzyme",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with hopanoid biosynthesis; important for membrane stability and stress response."
BFJEKD_03000,RES domain-containing protein,,-1.93582657993159,,"DNA repair, DNA modification, RES domain",['Unknown & Hypothetical Proteins'],Low,"RES domain often associated with DNA repair or modification; no KO, EC, GO, or COG annotations available."
BFJEKD_00405,ParD antitoxin,K07746,-1.93052797360764,Bacterial toxin-antitoxin system,"toxin-antitoxin system, antitoxin, transcription regulation",['Motility & Chemotaxis'],High,Antitoxin component of type II toxin-antitoxin system; involved in transcriptional regulation and neutralization of ParE toxin.
BFJEKD_19045,FtsH protease activity modulator HflK,K04088,-1.9196278824112,Bacterial secretion system,"membrane protein, protease modulator, FtsH complex",['Cell Wall & Envelope Biogenesis'],High,"HflK modulates FtsH protease activity, involved in membrane protein quality control; relevant for proteostasis and membrane-associated processes."
BFJEKD_18510,Outer membrane translocation and assembly module TamA,K07278,-1.91652836875767,Bacterial secretion system,"outer membrane assembly, membrane protein, secretion system",['Polyhydroxyalkanoates & Storage Lipids'],High,"Well-annotated outer membrane assembly protein TamA, important for membrane biogenesis and secretion system grouping."
BFJEKD_12295,Multidrug efflux RND transporter permease subunit OqxB,"K18138, K18902, K19594",-1.90572629171363,ABC transporters,"membrane transporter, multidrug efflux pump, RND transporter, antibiotic resistance",['Cell Wall & Envelope Biogenesis'],High,Multiple KO terms confirm multidrug efflux function; key role in antibiotic resistance and membrane transport.
BFJEKD_12490,Glycosyl transferase family 1 protein (PslF),K20999,-1.90123227468037,Amino sugar and nucleotide sugar metabolism,"glycosyl transferase, polysaccharide biosynthesis, carbohydrate metabolism",['Unknown & Hypothetical Proteins'],High,Well-annotated glycosyl transferase involved in polysaccharide biosynthesis; important for cell surface structure and biofilm formation.
BFJEKD_12410,Propanediol utilization protein PduL,K15024,-1.90119351902078,Propanediol degradation,"propanediol utilization, phosphotransacetylase, metabolic enzyme",['Secretion & Transport Systems'],High,"Catalyzes conversion of propanoyl-CoA to propanoyl-phosphate in 1,2-propanediol degradation; well annotated with KO, EC, and GO terms."
BFJEKD_03930,EamA-like transporter permease,,-1.89856342217552,,"membrane transporter, drug/metabolite transporter, efflux pump",['Polyhydroxyalkanoates & Storage Lipids'],Medium,"Putative transporter of the drug/metabolite transporter superfamily; lacks KO and EC annotations, function inferred from PFAM and COG."
BFJEKD_16520,prevent-host-death protein (Phd antitoxin),,-1.89662936673082,,"toxin-antitoxin system, antitoxin, stress response",['Toxin-Antitoxin & Phage Defense'],High,Antitoxin component of TA module; no KO or EC but strong COG and PFAM support; important for persistence and stress regulation.
BFJEKD_11740,Amino acid ABC transporter permease,K09971,-1.89427596854686,ABC transporters,"amino acid transport, ABC transporter, permease, membrane transporter","['Protein Folding, Quality Control & Stress Response']",High,Permease component of ABC amino acid transporter; consistent KO and GO terms support function.
BFJEKD_16665,HicB family protein,K18843,-1.89075081674515,Bacterial toxin-antitoxin system,"toxin-antitoxin system, antitoxin, stress response",['Amino Acid Biosynthesis'],High,Well-annotated antitoxin protein in bacterial toxin-antitoxin system; useful for stress and persistence studies.
BFJEKD_17800,O-methyltransferase TrmR,,-1.8904889070729,,"methyltransferase, secondary metabolism",['Unknown & Hypothetical Proteins'],Medium,"No KO or EC number available; annotation based on PFAM and GO. Likely involved in methylation reactions, useful for grouping under methyltransferases."
BFJEKD_15315,ABC transporter substrate-binding protein AtuA,,-1.89045986975624,,"ABC transporter, substrate binding, membrane transport",['Amino Acid Biosynthesis'],Medium,"Annotated as ABC transporter substrate-binding protein AtuA, involved in acyclic terpene utilization. Lacks KO and GO annotations; PFAM domain confirms function. Useful for grouping under transporters."
BFJEKD_00210,mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase,"K00971, K16011",-1.88684273372042,Amino sugar and nucleotide sugar metabolism,"nucleotide sugar metabolism, carbohydrate metabolism, transferase",['Unknown & Hypothetical Proteins'],High,Dual function enzyme with two KO terms and EC numbers; important for polysaccharide biosynthesis and sugar metabolism.
BFJEKD_10220,"ABC-type Fe3+-hydroxamate transport system, periplasmic component",K02016,-1.88440842223462,ABC transporters,"iron transport, ABC transporter, periplasmic binding protein",['Toxin-Antitoxin & Phage Defense'],High,"Complete annotation with KO, COG, PFAM, and GO terms consistent with iron siderophore ABC transporter periplasmic component."
BFJEKD_02985,hypothetical protein,,-1.87540906550527,,"hypothetical protein, unknown function",['Secretion & Transport Systems'],Low,"No functional annotation available; lacks KO, EC, GO, COG, and PFAM domains; consider for further experimental characterization."
BFJEKD_18605,Chromosome partitioning ATPase ParA,K03496,-1.87174635300763,Bacterial secretion system,"chromosome partitioning, ATPase, cell cycle, cell division",['Unknown & Hypothetical Proteins'],Medium,KO and COG consistent with chromosome partitioning ATPase function. No EC assigned. Important for cell cycle and division grouping.
BFJEKD_11315,Molybdate ABC transporter substrate-binding protein ModA,K02020,-1.87127456389073,ABC transporters,"ABC transporter, molybdate transport, substrate-binding protein, periplasmic component",['Unknown & Hypothetical Proteins'],High,Complete annotation for substrate-binding component of molybdate ABC transporter. Important for transport system grouping.
BFJEKD_05560,BioY family transporter,K03523,-1.87036830695137,Biotin metabolism,"biotin transporter, membrane transporter, vitamin transport",['Unknown & Hypothetical Proteins'],High,Complete KO and GO annotations; key biotin transporter; important for vitamin transport and metabolism grouping.
BFJEKD_06175,AMP-dependent synthetase / Coenzyme F390 synthetase,K01912,-1.86588663251498,Carbon fixation pathways in prokaryotes,"AMP-dependent synthetase, ligase, two-component system, energy metabolism",['Cell Wall & Envelope Biogenesis'],High,EC number inferred from KO K01912. Protein involved in coenzyme biosynthesis and energy metabolism.
BFJEKD_12485,Mannose-6-phosphate isomerase,K01809,-1.86551136051079,"Fructose and mannose metabolism, Galactose metabolism","carbohydrate metabolism, mannose metabolism, isomerase enzyme",['Unknown & Hypothetical Proteins'],High,"Comprehensive annotation with KO, EC, GO, COG, and PFAM; key enzyme in sugar metabolism pathways."
BFJEKD_15045,NADH-quinone oxidoreductase subunit B (mbhJ),K18023,-1.86512776591764,Oxidative phosphorylation,"membrane-bound hydrogenase, NADH-quinone oxidoreductase, energy metabolism, oxidative phosphorylation",['Amino Acid Biosynthesis'],High,KO and EC confirm function as membrane-bound hydrogenase subunit; GO terms support electron transport and membrane localization.
BFJEKD_19455,Nitrogenase molybdenum-iron protein NifN,K02592,-1.86404173976086,Nitrogen metabolism,"nitrogen fixation, cofactor biosynthesis, oxidoreductase",['Amino Acid Biosynthesis'],High,Well-annotated nitrogen fixation protein involved in molybdenum cofactor biosynthesis; strong evidence for grouping with nitrogen fixation genes.
BFJEKD_18565,ATP-dependent Clp protease adapter protein ClpS,K06891,-1.86222926009494,Protein export,"protease adaptor, protein degradation, Clp protease system",['Protein Processing & Degradation'],High,KO and GO terms strongly support role as Clp protease adaptor modulating substrate specificity; no EC assigned as expected for adaptor proteins.
BFJEKD_04375,MFS sugar transporter,K08139,-1.85003911366148,Phosphotransferase system (PTS),"membrane transporter, MFS transporter, sugar transport",['Cell Wall & Envelope Biogenesis'],High,Typical MFS transporter involved in sugar uptake; important for carbohydrate metabolism and energy acquisition.
BFJEKD_05715,Branched-chain amino acid ABC transporter substrate-binding protein LivK,K01999,-1.84849954294905,ABC transporters,"membrane transporter, ABC transporter, substrate-binding protein, amino acid transport",['Toxin-Antitoxin & Phage Defense'],Medium,"Substrate-binding protein of branched-chain amino acid ABC transporter; lacks GO annotations but KO, COG, and PFAM support function."
BFJEKD_14160,Serine/threonine protein kinase HipA,K07154,-1.84352530249419,Bacterial secretion system,"toxin-antitoxin system, serine/threonine kinase, signal transduction, stress response",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, and extensive GO terms; key component of HipAB toxin-antitoxin module; important for stress and persistence studies."
BFJEKD_07200,Ubiquinone hydroxylase UbiL,K03185,-1.836272084761,Ubiquinone and other terpenoid-quinone biosynthesis,"ubiquinone biosynthesis, oxidoreductase, FAD-dependent enzyme",['Carbon Concentrating & Fixation'],High,FAD-dependent hydroxylase involved in ubiquinone biosynthesis; KO and PFAM domains support function.
BFJEKD_14565,Biotin-independent malonate decarboxylase subunit gamma,K20511,-1.83474714796137,Propanoate metabolism,"malonate decarboxylase, carboxyltransferase, energy metabolism, coenzyme metabolism",['Secretion & Transport Systems'],High,"Consistent KO, EC, GO, COG, and PFAM annotations; gamma subunit of malonate decarboxylase complex."
BFJEKD_18990,Oligoendopeptidase F,K08602,-1.83309651037006,Bacterial secretion system,"peptidase, proteolysis, metalloendopeptidase, protein turnover",['Carbon Concentrating & Fixation'],High,KO and PFAM domains confirm metallopeptidase function. Broad GO terms support proteolytic activity. Relevant for protein degradation pathways.
BFJEKD_15645,LysR family transcriptional regulator,K21699,-1.82884415718821,Transcription factors,"transcriptional regulator, LysR family, DNA binding",['Secretion & Transport Systems'],High,"Well-annotated LysR family transcriptional regulator with KO, GO, COG, and PFAM domains; key regulator of bauABCD operon."
BFJEKD_05735,Copper(I)-binding protein,K09796,-1.82704447526969,Two-component system,"copper chaperone, metal ion transport, copper binding",['Unknown & Hypothetical Proteins'],Medium,No GO terms but KO and PFAM consistent; important for copper homeostasis; useful for metal ion transport studies.
BFJEKD_11835,ABC transporter substrate-binding protein DdpA,K02035,-1.82701538295754,ABC transporters,"membrane transporter, ABC transporter, peptide transport",['Toxin-Antitoxin & Phage Defense'],High,Substrate-binding protein of ABC transporter system for peptides/nickel; KO and GO terms support function.
BFJEKD_03730,hypothetical protein,,-1.82153636751315,,"hypothetical protein, unknown function","['Protein Folding, Quality Control & Stress Response']",Low,No functional annotation or domain information; short sequence with no known homologs.
BFJEKD_10250,hypothetical protein,,-1.81413675896339,,"hypothetical protein, unknown function",['Secretion & Transport Systems'],Low,No functional annotation available; sequence alone insufficient for confident functional inference.
BFJEKD_01425,Hypothetical protein,,-1.8127059056137,,unknown function,['Mobile Genetic Elements & Plasmid'],Low,No functional annotation or domain information available.
BFJEKD_10300,Malto-oligosyltrehalose trehalohydrolase,"K00700, K01236",-1.8056874108754,"Starch and sucrose metabolism, Trehalose metabolism","trehalose metabolism, carbohydrate metabolism, glycosyl hydrolase, starch metabolism, energy metabolism","['Protein Folding, Quality Control & Stress Response']",High,Enzyme involved in trehalose biosynthesis and starch metabolism; dual KO and EC numbers reflect multifunctional activity.
BFJEKD_04445,"Transcriptional regulator, TetR family",,-1.80546224858259,,"transcriptional regulator, TetR family, DNA binding, gene expression regulation",['Cell Wall & Envelope Biogenesis'],Medium,No KO or COG assigned; strong evidence from PFAM and GO for transcriptional regulation.
BFJEKD_03260,tRNA-modifying protein YgfZ,K06980,-1.80381734543821,Folate biosynthesis,"folate metabolism, tRNA modification, oxidoreductase",['Amino Acid Biosynthesis'],High,KO provides strong functional evidence; involved in folate-dependent tRNA modification.
BFJEKD_08245,Prokaryotic N-terminal methyltransferase (inferred),,-1.80192869900266,,"methyltransferase, post-translational modification, N-terminal methylation",['Cell Wall & Envelope Biogenesis'],Medium,PFAM domain indicates N-terminal methyltransferase activity; no KO or GO terms; annotation based on domain.
BFJEKD_17795,7-carboxy-7-deazaguanine synthase QueE,K10026,-1.79649706774953,Queuosine and archaeosine biosynthesis,"queuosine biosynthesis, radical SAM enzyme, secondary metabolism",['Unknown & Hypothetical Proteins'],High,Radical SAM enzyme involved in queuosine biosynthesis; important for tRNA modification and secondary metabolite studies.
BFJEKD_12055,AraC family transcriptional regulator,K12243,-1.79568088051519,,"transcriptional regulator, DNA-binding, AraC family",['Secretion & Transport Systems'],High,Functionally characterized AraC family regulator with KO and COG support; important for transcriptional regulation grouping.
BFJEKD_05470,LysR family transcriptional regulator,K03566,-1.79494413930467,Two-component system,"transcription regulator, LysR family, DNA binding, gene regulation",['Unknown & Hypothetical Proteins'],High,Well-annotated LysR-type transcriptional regulator involved in gene expression control; useful for regulatory network analysis.
BFJEKD_05025,NepR domain-containing protein,,-1.79142329004689,,"anti-sigma factor antagonist, stress response",['Secretion & Transport Systems'],Low,"No KO, COG, or PFAM domains detected; annotation based on product name only; low confidence for functional grouping."
BFJEKD_04670,Hypothetical protein,,-1.79052248319258,,"hypothetical protein, unknown function",['Secretion & Transport Systems'],Low,No functional annotation or domain information available; likely uncharacterized protein.
BFJEKD_06455,Molecular chaperone DnaJ,,-1.79001926481943,,"molecular chaperone, protein folding, stress response",['Unknown & Hypothetical Proteins'],Medium,"Product name indicates DnaJ chaperone; no KO, EC, GO, or PFAM domains detected. Annotation based on product description and sequence similarity. Important for protein homeostasis grouping."
BFJEKD_00875,Acyloxyacyl hydrolase (PagL),K12976,-1.78902240106939,Lipopolysaccharide biosynthesis,"lipid A modification, lipopolysaccharide biosynthesis, hydrolase, membrane enzyme","['Cell Wall & Envelope Biogenesis', 'Secretion & Transport Systems']",High,KO and PFAM domains confirm function in lipid A modification; extensive GO terms support diverse roles in metabolism and membrane localization.
BFJEKD_02790,Peptidoglycan hydrolase FlgJ,K02395,-1.78211390524598,Flagellar assembly,"flagellar assembly, peptidoglycan hydrolase, basal body rod","['Secretion & Transport Systems', 'Efflux Pumps']",High,"KO K02395 corresponds to FlgJ, a peptidoglycan hydrolase involved in flagellar basal body rod assembly; no EC assigned as it is not an enzyme with EC number."
BFJEKD_07215,Lon protease (peptidase S16 family),"K01338, K07157",-1.7814160051259,Protein processing in endoplasmic reticulum,"protease, ATP-dependent protease, protein quality control, stress response",['Amino Acid Biosynthesis'],High,"Complete KO, EC, COG, and extensive GO annotations support confident functional assignment."
BFJEKD_16660,Hypothetical protein,,-1.78101914830836,,"hypothetical protein, unknown function",['Unknown & Hypothetical Proteins'],Low,No functional annotation or domain detected; likely uncharacterized protein.
BFJEKD_17940,N-acetylglutaminylglutamine synthetase,K01953,-1.77829799984814,Biosynthesis of amino acids,"amino acid biosynthesis, cyanophycin synthetase, ligase, membrane-associated",['Cell Wall & Envelope Biogenesis'],High,"Complete KO and inferred EC number; involved in cyanophycin biosynthesis, important for nitrogen storage; relevant for grouping under amino acid metabolism and nitrogen storage."
BFJEKD_04945,hydroxyacylglutathione hydrolase,K01069,-1.77818407088038,Glutathione metabolism,"detoxification, glutathione metabolism, methylglyoxal pathway, thioesterase",['Secretion & Transport Systems'],High,"Complete annotation with KO, EC, GO, and PFAM domains consistent with hydroxyacylglutathione hydrolase function; relevant for detoxification and stress response analyses."
BFJEKD_11915,Conjugal transfer protein TraG,K03205,-1.77605838490653,Bacterial secretion system,"type IV secretion system, conjugation, membrane protein, DNA transfer",['Cell Wall & Envelope Biogenesis'],High,KO annotation K03205 confirms role in type IV secretion system; extensive GO terms support membrane localization and conjugation function.
BFJEKD_05005,Ubiquinone biosynthesis protein COQ9,K18587,-1.77533085042846,Ubiquinone and other terpenoid-quinone biosynthesis,"coenzyme biosynthesis, ubiquinone biosynthesis, transcriptional regulator",['Cell Wall & Envelope Biogenesis'],Medium,KO and PFAM domains support role in ubiquinone biosynthesis and transcriptional regulation; lack of GO and EC limits annotation completeness.
BFJEKD_02335,hydroxylamine reductase,K05601,-1.77431804539632,Nitrogen metabolism,"nitrogen metabolism, oxidoreductase, energy production",['Amino Acid Transport and Metabolism'],High,"Complete annotation with KO, EC, GO, and PFAM. Key enzyme in nitrogen metabolism, relevant for grouping and differential expression in nitrogen cycling."
BFJEKD_06195,branched-chain amino acid ABC transporter permease protein LivH,K01997,-1.77299378357395,ABC transporters,"amino acid transport, ABC transporter, membrane transporter",['Secretion & Transport Systems'],High,Complete annotation with KO and GO terms consistent; key permease component of branched-chain amino acid ABC transporter system; useful for grouping transport-related genes.
BFJEKD_17190,Acyl-homoserine lactone (AHL) acylase PvdQ,K01434,-1.77226783868441,Phenylalanine metabolism,"AHL acylase, penicillin amidase, quorum quenching enzyme, hydrolase",['Carbon Concentrating & Fixation'],High,"Complete annotation with KO, EC, COG, PFAM, and relevant GO terms; important for quorum sensing interference."
BFJEKD_05035,Histidine kinase PdtaS,K00936,-1.76962568549859,Two-component system,"two-component system, histidine kinase, signal transduction, sensor kinase",['Secretion & Transport Systems'],High,Well-annotated sensor histidine kinase of two-component system; EC inferred from KO; important for environmental sensing.
BFJEKD_11190,Hydrolase (putative),,-1.76888532027941,,"hydrolase, enzyme, unknown specificity",['Cell Wall & Envelope Biogenesis'],Medium,"Only general hydrolase GO term available; no KO, EC, or PFAM domains; treat as putative hydrolase for grouping."
BFJEKD_13240,Cysteine desulfurase NifS (IscS),K04487,-1.75995451653692,Aminoacyl-tRNA biosynthesis,"Fe-S cluster assembly, cysteine desulfurase, sulfur metabolism, tRNA modification",['Unknown & Hypothetical Proteins'],High,"Well-annotated enzyme with KO, EC, GO, COG, and PFAM domains consistent with sulfur mobilization and Fe-S cluster biosynthesis."
BFJEKD_18785,Hypothetical protein,,-1.7575012130504,,"hypothetical protein, unknown function",['Unknown & Hypothetical Proteins'],Low,No functional annotation available; sequence alone insufficient for confident functional assignment.
BFJEKD_02200,Hypothetical protein,,-1.75537831177235,,"hypothetical protein, unknown function",['Phosphate Metabolism & Polyphosphate'],Low,No functional annotation available; likely uncharacterized protein.
BFJEKD_13820,"DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family",,-1.75481284786073,,"transcriptional regulator, sugar metabolism, DNA-binding",['Toxin-Antitoxin & Phage Defense'],High,Well-annotated transcriptional regulator involved in sugar metabolism; useful for grouping regulators controlling carbohydrate pathways.
BFJEKD_14560,Biotin-independent malonate decarboxylase subunit beta,"K13932, K20510",-1.75286014888582,Propanoate metabolism,"malonate decarboxylase, carboxyltransferase, energy metabolism, coenzyme metabolism",['Unknown & Hypothetical Proteins'],High,Multiple KO and EC numbers confirm multifunctional carboxyltransferase role; strong GO and PFAM support.
BFJEKD_05630,Sulfate/thiosulfate transport system substrate-binding protein (Sbp),"K02048, K23163",-1.73979642253741,Two-component system,"membrane transporter, ABC transporter, sulfate transport, solute-binding protein",['Toxin-Antitoxin & Phage Defense'],High,Substrate-binding protein of sulfate ABC transporter; key for grouping under membrane transporters and sulfur metabolism.
BFJEKD_17710,methylglutaconyl-CoA hydratase (enoyl-CoA hydratase),K13766,-1.73920611365648,"Fatty acid degradation, Valine, leucine and isoleucine degradation","fatty acid metabolism, enoyl-CoA hydratase, beta-oxidation, amino acid degradation",['Unknown & Hypothetical Proteins'],High,Well-annotated hydratase involved in fatty acid and branched-chain amino acid degradation; relevant for metabolic pathway grouping.
BFJEKD_10095,Hypothetical protein,,-1.7330978349229,,"hypothetical protein, unknown function",['Amino Acid Biosynthesis'],Low,No functional annotation available; consider for further experimental characterization or homology searches.
BFJEKD_10895,ferredoxin:protochlorophyllide reductase (ATP-dependent) subunit N,K04038,-1.73302827565449,Porphyrin and chlorophyll metabolism,"chlorophyll biosynthesis, ferredoxin-dependent reductase, ATPase",['Amino Acid Biosynthesis'],High,"Catalytic subunit of dark-operative protochlorophyllide reductase complex, essential for light-independent chlorophyll biosynthesis."
BFJEKD_03190,OmpR family response regulator,K18144,-1.73151738378956,Two-component system,"two-component system, response regulator, transcriptional regulator","['Protein Folding, Quality Control & Stress Response']",High,Likely involved in signal transduction and gene regulation.
BFJEKD_12150,Hypothetical protein,,-1.72938309848705,,"hypothetical protein, unknown function",['Carbon Concentrating & Fixation'],Low,No functional annotation or domain detected; treat as unknown in downstream analyses.
BFJEKD_06785,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE,K03650,-1.72603072337892,Aminoacyl-tRNA biosynthesis,"tRNA modification, GTPase, translation, RNA processing",['Cell Wall & Envelope Biogenesis'],High,"Comprehensive annotation with KO, COG, PFAM and GO; key for tRNA modification and translation regulation grouping."
BFJEKD_11495,amidohydrolase,K11206,-1.7226910457018,Metabolic pathways,"hydrolase, glutathione metabolism, amidohydrolase",['Unknown & Hypothetical Proteins'],High,Likely involved in glutathione turnover and amino acid metabolism.
BFJEKD_12380,Pyruvate formate lyase D (Glycyl radical enzyme),K00656,-1.71974214377373,Pyruvate metabolism,"pyruvate formate lyase, radical enzyme",['Toxin-Antitoxin & Phage Defense'],High,Key enzyme in anaerobic pyruvate metabolism
BFJEKD_16220,MFS transporter YbfB,,-1.71688513987235,,"membrane transporter, MFS transporter",['Amino Acid Biosynthesis'],High,MFS_4 domain and GO terms confirm function as membrane transporter; no KO or EC assigned.
BFJEKD_13925,CoA ester lyase,K01644,-1.71665273490185,Citrate cycle (TCA cycle),"lipid metabolism, lyase activity, CoA ester processing",['Unknown & Hypothetical Proteins'],High,Functionally linked to citrate cycle; involved in CoA ester cleavage.
BFJEKD_03020,Iron ABC transporter substrate-binding protein,K11604,-1.7153616066444,ABC transporters,"ABC transporter, metal ion transport, substrate-binding protein, manganese transport, iron transport",['Unknown & Hypothetical Proteins'],High,KO K11604 specific for substrate-binding protein of manganese/iron ABC transporter. No EC assigned as typical for substrate-binding proteins.
BFJEKD_14570,Acyl carrier protein,K20415,-1.71381512683746,Fatty acid biosynthesis,"acyl carrier protein, fatty acid biosynthesis, ligase activity",['Secretion & Transport Systems'],Medium,KO and EC indicate role in fatty acid biosynthesis; no PFAM domain detected but sequence consistent with ACP function.
BFJEKD_04115,Nucleoside-diphosphate-sugar epimerase,K01784,-1.70372338468261,Amino sugar and nucleotide sugar metabolism,"epimerase, polysaccharide biosynthesis, carbohydrate metabolism",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, and PFAM; key enzyme in sugar nucleotide metabolism and polysaccharide biosynthesis."
BFJEKD_06185,Branched-chain amino acid ABC transporter substrate-binding protein,K01999,-1.69491673311653,ABC transporters,"ABC transporter, branched-chain amino acid transport, substrate-binding protein, membrane transporter",['Unknown & Hypothetical Proteins'],Medium,No GO terms available; KO and COG consistent with substrate-binding protein of branched-chain amino acid ABC transporter.
BFJEKD_08370,"TRAP-type uncharacterized transport system, periplasmic component",K07080,-1.69024223901288,Phosphotransferase system (PTS),"TRAP transporter, periplasmic binding protein, membrane transport, substrate binding",['Carbon Concentrating & Fixation'],Medium,KO and COG indicate TRAP transporter function; no GO or EC; PFAM domain supports periplasmic binding role.
BFJEKD_06440,DUF1178 domain-containing protein,,-1.68983515086324,,"unknown function, DUF protein",['Toxin-Antitoxin & Phage Defense'],Low,Protein of unknown function; no KO or GO annotations; may require experimental validation or further bioinformatic analysis.
BFJEKD_06565,EamA family transporter,,-1.68838499657486,,"membrane transporter, drug/metabolite transporter",['Secretion & Transport Systems'],Medium,No KO or EC assigned; annotation based on COG and PFAM. Likely involved in small molecule transport across membrane.
BFJEKD_12500,Alkane 1-monooxygenase (Luciferase-like monooxygenase family),,-1.68649338449337,,"alkane degradation, monooxygenase, oxidoreductase",['Secretion & Transport Systems'],Medium,Luciferase-like monooxygenase domain and GO terms support function as alkane 1-monooxygenase; no KO or EC assigned.
BFJEKD_12305,TetR/AcrR family transcriptional regulator AcrR,K16137,-1.68476564196709,Two-component system,"transcriptional regulator, TetR family, transcriptional repression",['Unknown & Hypothetical Proteins'],High,Well-annotated transcriptional regulator controlling efflux operons; important for regulatory network analysis and antibiotic resistance regulation.
BFJEKD_16225,LysR family transcriptional regulator,,-1.68291246494557,,"transcriptional regulator, LysR family",['Protein Processing & Degradation'],High,Well characterized LysR-type regulator with DNA binding domains and transcription regulation GO terms.
BFJEKD_00235,XRE family transcriptional regulator (HipB),,-1.68200096035188,,"transcriptional regulator, XRE family, DNA binding","['Cell Wall & Envelope Biogenesis', 'Secretion & Transport Systems']",High,Well-supported transcriptional regulator with multiple HTH domains; relevant for regulatory network analyses.
BFJEKD_10865,photosynthetic reaction center subunit H,K13991,-1.68005271312076,Photosynthesis,"photosynthesis, reaction center, photosynthetic membrane",['Unknown & Hypothetical Proteins'],High,"Well-annotated photosynthetic reaction center subunit with KO, GO, and PFAM domains consistent with photosynthesis function."
BFJEKD_10295,Glycogen debranching enzyme GlgX,"K01214, K02438",-1.67463191727629,Starch and sucrose metabolism,"glycogen metabolism, carbohydrate metabolism, glycosyl hydrolase, starch metabolism, energy storage",['Cell Wall & Envelope Biogenesis'],High,Multiple KOs and ECs indicate dual enzymatic activities (isoamylase and glycogen debranching). Important for glycogen breakdown and energy mobilization.
BFJEKD_17300,Hypothetical protein,,-1.67265015082577,,"hypothetical protein, unknown function",['Amino Acid Biosynthesis'],Low,No functional annotation beyond protein binding; insufficient data for confident functional grouping or clustering.
BFJEKD_01270,trehalose-phosphatase,K01087,-1.66897474014858,Starch and sucrose metabolism,"trehalose metabolism, carbohydrate metabolism, phosphatase","['Protein Folding, Quality Control & Stress Response']",High,"Complete annotation with KO, EC, GO, COG, and PFAM domains; involved in trehalose biosynthesis pathway."
BFJEKD_01390,SUF system Fe-S cluster assembly regulator (IscR),,-1.66885351617181,,"transcriptional regulator, Fe-S cluster regulation, DNA-binding protein",['Mobile Genetic Elements & Plasmid'],High,"IscR regulates expression of Fe-S cluster assembly genes, linking Fe-S cluster status to transcriptional control."
BFJEKD_04280,"Gluconate:H+ symporter, GntP family permease",K03299,-1.66768670128164,Glycolysis / Gluconeogenesis,"sugar transporter, gluconate symporter, membrane transporter, carbohydrate transport",['Toxin-Antitoxin & Phage Defense'],High,KO and GO terms confirm function as gluconate:H+ symporter; important for carbohydrate uptake.
BFJEKD_06360,antitoxin (DUF2384 domain protein),,-1.66481844799115,,"putative antitoxin, DNA binding, unknown function",['Polyhydroxyalkanoates & Storage Lipids'],Low,"Limited functional information; likely an antitoxin based on genomic context and domain, but function remains uncharacterized."
BFJEKD_10445,Permease of the drug/metabolite transporter (DMT) superfamily,,-1.66435495436871,,"membrane transporter, drug/metabolite transporter, DMT superfamily",['Amino Acid Biosynthesis'],Medium,Annotated as EamA-like permease; no KO or EC available; likely involved in transport of small molecules across membrane.
BFJEKD_13355,protein TolQ,K03562,-1.66149307220983,Flagellar assembly,"membrane transporter, energy transduction, proton channel, flagellar assembly",['Cell Wall & Envelope Biogenesis'],High,Well-annotated membrane protein involved in energy transduction and transport; KO and PFAM domains consistent; no EC assigned as expected.
BFJEKD_10740,Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ,K17247,-1.65562729322046,Methionine metabolism,"oxidative stress response, electron transfer, heme-binding protein, redox enzyme",['Cell Wall & Envelope Biogenesis'],High,Heme-binding subunit providing electrons to MsrP; essential for oxidative stress defense; groups with redox and electron transport proteins.
BFJEKD_00660,Plasmid maintenance system killer protein HigB,K07334,-1.65043338145066,Bacterial secretion system,"toxin-antitoxin system, toxin, plasmid maintenance, RelE family",['Transcription Machinery & Regulators'],High,KO and PFAM confirm toxin function; important for plasmid stability and stress response.
