Locus_Tag,Protein Name,KO_IDs_list,log2FC,KEGG_Pathways_list,Tags_list,Subcategories,Confidence_Score,Notes
BFJEKD_13580,Aspartate aminotransferase,K00812,1.91516942401934,"Alanine, aspartate and glutamate metabolism, Glycine, serine and threonine metabolism","amino acid biosynthesis, transaminase, metabolism",['Secretion & Transport Systems'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains. Key enzyme in amino acid metabolism pathways."
BFJEKD_19520,DUF4432 domain-containing protein,,1.91374417244277,,"unknown function, carbohydrate binding",['Secretion & Transport Systems'],Low,No KO or EC; only general GO terms and DUF domain; function remains uncharacterized.
BFJEKD_04150,ATPase AAA domain-containing protein,K02450,1.90602540287211,RNA degradation,"ATPase, molecular chaperone, energy metabolism",['Unknown & Hypothetical Proteins'],High,KO K02450 corresponds to ATPase involved in various cellular processes; GO and PFAM support ATPase activity; no EC assigned as it is a general ATPase.
BFJEKD_07715,PTS IIA-like nitrogen regulatory protein PtsN,K02806,1.90303372616646,Phosphotransferase system (PTS),"phosphotransferase system, nitrogen regulation, signal transduction, membrane-associated",['Unknown & Hypothetical Proteins'],High,Complete annotation with KO and consistent GO terms; key nitrogen regulatory PTS component; relevant for nitrogen metabolism and signal transduction clustering.
BFJEKD_13990,2-oxoglutarate dehydrogenase E1 component,K00164,1.90226880327523,Citrate cycle (TCA cycle),"TCA cycle, oxidoreductase, dehydrogenase complex, energy metabolism","['Protein Folding, Quality Control & Stress Response']",High,"E1 component of 2-oxoglutarate dehydrogenase complex; key enzyme in TCA cycle; complete annotation with KO, EC, GO, and PFAM."
BFJEKD_06690,L-lactate dehydrogenase complex protein LldF (LutB/LldF family L-lactate oxidation iron-sulfur protein),K18929,1.89942869068702,Pyruvate metabolism,"lactate metabolism, iron-sulfur protein, oxidoreductase, energy metabolism",['Cell Wall & Envelope Biogenesis'],High,Complete KO annotation allows confident EC inference; key component of L-lactate oxidation pathway relevant for energy metabolism.
BFJEKD_07935,acetyl/propionyl-CoA carboxylase subunit alpha,K01965,1.8945863504754,"Fatty acid metabolism, Fatty acid biosynthesis","carboxylase, fatty acid metabolism, biotin-dependent enzyme, propionate metabolism",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with propionyl-CoA carboxylase alpha subunit function; suitable for grouping in fatty acid and propionate metabolism clusters."
BFJEKD_16830,serS,K01875,1.88946106360268,Aminoacyl-tRNA biosynthesis,"aminoacyl-tRNA synthetase, protein biosynthesis, translation",['Carbon Concentrating & Fixation'],High,Well-characterized aminoacyl-tRNA synthetase involved in translation; essential for protein synthesis.
BFJEKD_03070,Transposase (mutator type),K07493,1.8876170110215,Bacterial secretion system,"transposase, mobile genetic element, DNA recombination",['Pentose Phosphate & Sugar Interconversions'],High,Annotated transposase involved in DNA recombination and mobility; important for genome plasticity and horizontal gene transfer studies.
BFJEKD_07550,ribosome maturation factor RimP,K09748,1.88601918748584,Ribosome,"ribosome biogenesis, ribosomal maturation, translation",['Secretion & Transport Systems'],Medium,No EC number as expected; KO and COG consistent with ribosome maturation; PFAM domains are DUFs but linked to RimP function; useful for grouping under ribosome assembly.
BFJEKD_05615,hypothetical protein,,1.88035794936261,,"hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation or domain detected; treat as unknown in downstream analyses.
BFJEKD_18960,Pyridoxamine 5'-phosphate oxidase,K07006,1.88002782807279,Vitamin B6 metabolism,"vitamin metabolism, cofactor biosynthesis, oxidoreductase",['Polyhydroxyalkanoates & Storage Lipids'],Medium,KO assignment supports function in vitamin B6 metabolism; lack of EC and GO annotations reduces confidence; PFAM domain supports oxidase activity.
BFJEKD_05795,acetyl-CoA carboxylase carboxyltransferase subunit beta,K01963,1.86535279675371,Fatty acid biosynthesis,"fatty acid biosynthesis, carboxyltransferase, metabolism, enzyme complex",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, GO, and PFAM domains consistent with acetyl-CoA carboxylase beta subunit. Suitable for grouping under fatty acid biosynthesis and metabolic enzyme clusters."
BFJEKD_01290,Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG,,1.86391468050097,Ubiquinone and other terpenoid-quinone biosynthesis,"ubiquinone biosynthesis, methyltransferase, coenzyme metabolism",['Unknown & Hypothetical Proteins'],High,"Function well supported by PFAM, GO, and COG; no KO assigned but EC inferred from known function."
BFJEKD_17630,Propionyl-CoA--succinate CoA transferase (Citrate lyase alpha subunit),K18118,1.86166438372866,"Citrate cycle (TCA cycle), Pyruvate metabolism","CoA transferase, TCA cycle, energy metabolism, citrate lyase",['Secretion & Transport Systems'],High,"Complete KO, EC, GO, and COG annotations support confident functional assignment in central metabolism."
BFJEKD_03430,photosynthetic reaction center subunit L,K08928,1.84971064520203,Photosynthesis,"photosynthesis, reaction center, membrane protein, energy metabolism",['Unknown & Hypothetical Proteins'],High,Key photosynthetic reaction center subunit; essential for light-driven electron transport; useful for grouping photosynthesis-related genes.
BFJEKD_00680,Type II 3-dehydroquinate dehydratase (AroQ),K03786,1.83972908172951,"Phenylalanine, tyrosine and tryptophan biosynthesis","shikimate pathway, aromatic amino acid biosynthesis, enzyme",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, COG, PFAM, and GO; key enzyme in aromatic amino acid biosynthesis."
BFJEKD_11370,Mg2+ and Co2+ transporter CorA,"K03284, K16074",1.83713993254406,ABC transporters,"magnesium transporter, membrane transporter, ion transport, metal homeostasis",['Cell Wall & Envelope Biogenesis'],High,CorA is a well-characterized Mg2+ and Co2+ transporter; KO and GO terms strongly support ion transport function. Useful for grouping under metal ion transport and membrane transporters.
BFJEKD_16295,phosphate acyltransferase PlsX,K03621,1.83479033602108,Fatty acid biosynthesis,"fatty acid biosynthesis, acyltransferase, lipid metabolism",['Amino Acid Biosynthesis'],High,Well-annotated fatty acid biosynthesis enzyme; important for lipid metabolism studies and differential expression in membrane lipid remodeling.
BFJEKD_06760,Transcription termination factor Rho,K03628,1.83234428681284,RNA polymerase,"transcription termination, RNA binding, ATPase, gene expression regulation",['Unknown & Hypothetical Proteins'],High,Well-characterized transcription termination factor with strong domain and GO support; no EC assigned as it is not an enzyme classified by EC.
BFJEKD_07685,DNA replication/repair protein RecF,K03629,1.83155754058463,DNA repair,"DNA repair, replication, ATPase, RecF pathway",['Cell Wall & Envelope Biogenesis'],High,RecF is critical for DNA replication and SOS response; ATPase and DNA binding domains support function.
BFJEKD_02140,ATP-dependent RNA helicase RhlE,K11927,1.83095920125618,RNA degradation,"RNA helicase, RNA metabolism, ATP-dependent enzyme","['Carbohydrate Interconversions', 'Glycosyltransferases', 'Cell Wall & Envelope Biogenesis']",High,Well-annotated RNA helicase involved in RNA degradation and processing; important for post-transcriptional regulation.
BFJEKD_16440,Diaminopimelate decarboxylase (ornithine decarboxylase class-II family),K01581,1.82926435669404,Lysine biosynthesis,"amino acid biosynthesis, decarboxylase, lysine biosynthesis",['Polyhydroxyalkanoates & Storage Lipids'],High,Well-annotated enzyme involved in lysine biosynthesis and ornithine decarboxylation; important for amino acid metabolism grouping.
BFJEKD_13105,30S ribosomal protein S21,K02970,1.82740863351337,Ribosome,"ribosomal protein, translation, small subunit",['Cell Wall & Envelope Biogenesis'],High,Well-annotated ribosomal protein with extensive GO terms and KO; key for grouping in translation machinery and DE analysis related to protein synthesis.
BFJEKD_15375,Pectate lyase superfamily protein,,1.82262098032461,,"polysaccharide degradation, pectate lyase, carbohydrate-active enzyme",['Secretion & Transport Systems'],Low,"Lacks KO, EC, GO, and COG annotations; PFAM domain indicates pectate lyase activity involved in plant cell wall degradation; useful for grouping in carbohydrate metabolism."
BFJEKD_11005,phosphoribosylpyrophosphate synthetase,K00948,1.82188083871371,Purine metabolism,"nucleotide biosynthesis, phosphoribosylpyrophosphate synthetase, transferase",['Protein Processing & Degradation'],High,Well-annotated enzyme critical for nucleotide biosynthesis; important for grouping in metabolic pathway analyses.
BFJEKD_13050,ethanolamine ammonia lyase large subunit,K03735,1.81700117811255,One carbon pool by folate,"ethanolamine metabolism, ammonia-lyase, B12-dependent enzyme",['Carbon Concentrating & Fixation'],High,"Large subunit of ethanolamine ammonia-lyase; well annotated with KO, EC, GO, and PFAM domains."
BFJEKD_14200,Putrescine-pyruvate transaminase (Aspartate aminotransferase family protein),K12256,1.81548284749672,Arginine and proline metabolism,"amino acid metabolism, transaminase, pyridoxal phosphate enzyme, enzyme",['Unknown & Hypothetical Proteins'],High,"Well-annotated enzyme involved in amino acid metabolism, with consistent KO, EC, GO, COG, and PFAM data."
BFJEKD_12705,aerobic carbon-monoxide dehydrogenase medium subunit,K03519,1.81528515670549,Carbon fixation pathways in prokaryotes,"carbon monoxide oxidation, energy metabolism, aerobic respiration, flavoprotein",['Amino Acid Biosynthesis'],High,Medium subunit of aerobic CO dehydrogenase complex; flavoprotein domain presence supports electron transfer role; consistent with other subunits for grouping.
BFJEKD_00910,methylmalonyl-CoA mutase,K01847,1.81195155482367,Propanoate metabolism,"amino acid metabolism, propionate metabolism, B12-dependent enzyme, coenzyme metabolism",['Translation & Ribosome Biogenesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with methylmalonyl-CoA mutase function; suitable for grouping in amino acid and propionate metabolism pathways."
BFJEKD_08360,Molybdenum ABC transporter ATP-binding protein,,1.80542893995589,,"ABC transporter, metal ion transport, molybdenum transport, uncharacterized protein",['Secretion & Transport Systems'],Low,"No KO, EC, or GO annotations; PFAM domain DUF2478 suggests transporter function; likely involved in molybdenum uptake but function unconfirmed."
BFJEKD_16235,Response regulator OmpR family,K11355,1.80163675776744,Two-component system,"two-component system, response regulator, signal transduction",['Cell Wall & Envelope Biogenesis'],High,KO assignment and PFAM domain confirm function as OmpR family response regulator in two-component systems.
BFJEKD_17860,PTS fructose transporter subunit IIA,"K02768, K08483, K11183, K11189, K23993",1.79725521664058,"Phosphotransferase system (PTS), Fructose and mannose metabolism","PTS system, phosphoryl transfer, fructose transport, signal transduction","['Protein Folding, Quality Control & Stress Response']",High,Multiple KO IDs and EC numbers confirm multifunctional PTS IIA subunit role in sugar phosphorylation and transport.
BFJEKD_02635,Alanine--tRNA ligase,K01872,1.79474916503262,Aminoacyl-tRNA biosynthesis,"aminoacyl-tRNA synthetase, translation, alanine biosynthesis",['DNA Recombination & Repair'],High,"Complete KO, EC, GO, and PFAM annotations support confident functional assignment in translation machinery."
BFJEKD_10885,magnesium chelatase subunit H,K03403,1.79425561073279,Porphyrin and chlorophyll metabolism,"chlorophyll biosynthesis, magnesium chelatase, ATPase",['Secretion & Transport Systems'],High,"Key enzyme subunit catalyzing insertion of Mg into protoporphyrin IX, initiating chlorophyll biosynthesis."
BFJEKD_09190,CMP/dCMP kinase,K00945,1.78768936753944,Purine metabolism,"nucleotide metabolism, kinase, cytosolic enzyme, phosphorylation",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains. Suitable for grouping under nucleotide metabolism and kinase activity."
BFJEKD_12210,Uncharacterized membrane protein,,1.77035651849032,,"hypothetical protein, membrane-associated",['Polyhydroxyalkanoates & Storage Lipids'],Low,No functional annotation available; sequence suggests possible membrane association but no domain or ontology evidence.
BFJEKD_14195,Glutamine synthetase,K01915,1.765652343539,Nitrogen metabolism,"nitrogen metabolism, amino acid biosynthesis, glutamine synthetase, enzyme",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains. Strong evidence for role in nitrogen metabolism and amino acid biosynthesis."
BFJEKD_15875,Methyl-accepting chemotaxis protein,K03406,1.76134364602995,Bacterial chemotaxis,"chemotaxis, signal transduction, membrane receptor",['Cell Wall & Envelope Biogenesis'],High,Highly similar to BFJEKD_15870; likely paralogous chemotaxis receptor.
BFJEKD_16320,type II toxin-antitoxin system PemK/MazF family toxin,K07171,1.75374644753574,Bacterial toxins,"toxin-antitoxin system, endoribonuclease, mRNA interferase, stress response",['Cell Wall & Envelope Biogenesis'],High,KO K07171 corresponds to PemK/MazF family toxin with endoribonuclease activity; strong GO support; relevant for stress response and bacterial persistence studies.
BFJEKD_02115,TetR/AcrR family transcriptional regulator,,1.74887599774714,,"transcriptional regulator, TetR family, gene regulation","['Carbohydrate Interconversions', 'Glycosyltransferases', 'Cell Wall & Envelope Biogenesis']",Medium,No KO or EC; annotation based on COG and PFAM; typical TetR family regulator involved in transcriptional control.
BFJEKD_12010,type I-C CRISPR-associated protein Cas7/Csd2,K19118,1.74803438815401,CRISPR-Cas system,"CRISPR-Cas, interference complex, backbone subunit","['Protein Folding, Quality Control & Stress Response']",High,"Strong evidence from KO, PFAM, GO, and COG for CRISPR interference function."
BFJEKD_14400,Methyl-accepting chemotaxis protein (MCP),K03406,1.74767855562779,Bacterial chemotaxis,"chemotaxis, signal transduction, methyl-accepting chemotaxis protein, membrane receptor",['Carbon Concentrating & Fixation'],High,"Complete annotation with KO, GO, COG, and multiple PFAM domains. Key protein for bacterial chemotaxis signaling pathways. Suitable for grouping under environmental sensing and motility."
BFJEKD_04155,hypothetical protein conserved in bacteria,,1.74708081691939,,"hypothetical protein, conserved protein",['Amino Acid Biosynthesis'],Low,No functional annotation available; conserved in bacteria but no known domains or ontology terms; treat as unknown function in downstream analyses.
BFJEKD_04980,Acetylornithine transaminase,K00821,1.74503047968892,"Arginine biosynthesis, Lysine biosynthesis","amino acid biosynthesis, transaminase, arginine metabolism, lysine metabolism",['Cell Wall & Envelope Biogenesis'],High,Dual EC numbers reflect dual substrate specificity; important for arginine and lysine biosynthesis pathways.
BFJEKD_08090,Methyl-accepting chemotaxis protein,,1.74478385761833,,"chemotaxis, signal transduction, membrane receptor",['Secretion & Transport Systems'],Medium,"No KO assigned but strong evidence from COG, GO, and PFAM domains supports chemotaxis receptor function."
BFJEKD_14225,DUF3572 domain-containing protein,,1.7408562890433,,"unknown function, DUF3572",['Amino Acid Biosynthesis'],Low,No functional annotation beyond DUF3572 domain; treat as uncharacterized for grouping and DE analysis.
BFJEKD_06685,Hypothetical protein,,1.73028905443436,,"hypothetical protein, unknown function",['Protein Processing & Degradation'],Low,No functional annotation or domain detected; treat as unknown in downstream analyses.
BFJEKD_19140,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,"K00995, K08744",1.72497857507285,Glycerophospholipid metabolism,"phospholipid biosynthesis, membrane enzyme, lipid metabolism",['Polyhydroxyalkanoates & Storage Lipids'],High,Enzyme involved in membrane lipid biosynthesis; multiple KO and EC numbers support function.
BFJEKD_06080,"Putative Ca2+/H+ antiporter, TMEM165/GDT1 family",K23541,1.72126641468141,ABC transporters,"membrane transporter, ion antiporter, Ca2+ transport",['Toxin-Antitoxin & Phage Defense'],Medium,Putative Ca2+/H+ antiporter with conserved domain; KO supports ion transport function but lacks EC number; useful for grouping under ion transporters.
BFJEKD_06210,aconitate hydratase A / 2-methylisocitrate dehydratase,"K01681, K27802",1.7118375860116,Citrate cycle (TCA cycle),"TCA cycle, energy metabolism, aconitase",['Carbon Concentrating & Fixation'],High,Dual KO IDs reflect aconitase and related isomerase activity; key enzyme in central metabolism; strong evidence for grouping in energy metabolism and TCA cycle.
BFJEKD_00315,Dipeptide ABC transporter ATP-binding protein DppD,"K02031, K12371",1.70635402331208,ABC transporters,"membrane transporter, ABC transporter, ATPase",['Secretion & Transport Systems'],High,ATP-binding component of dipeptide ABC transporter; multiple KO and GO terms confirm ATPase activity; no EC assigned as typical for ABC ATPases.
BFJEKD_11985,Mutator family transposase,,1.70466795226,,"transposase, mobile genetic element",['Amino Acid Biosynthesis'],Medium,GO terms indicate transposase activity; no KO or PFAM domain detected; annotation based on sequence and GO only.
BFJEKD_04585,DNA topoisomerase I,K03168,1.70281281887138,DNA replication,"DNA replication, DNA topology, topoisomerase, genetic information processing",['Secretion & Transport Systems'],High,Comprehensive annotation with multiple EC numbers and extensive GO terms; key enzyme in DNA topology and replication.
BFJEKD_05315,Ribonuclease P protein component RnpA,K03536,1.70202173985926,RNA degradation,"RNA processing, ribonuclease P, tRNA maturation, RNA degradation",['Amino Acid Biosynthesis'],High,Essential RNA processing enzyme involved in tRNA maturation; well characterized with strong functional evidence.
BFJEKD_12835,ABC transporter substrate-binding protein PnrA-like,K07335,1.70098075691432,ABC transporters,"ABC transporter, substrate-binding protein, membrane transporter",['Cell Wall & Envelope Biogenesis'],High,KO and COG consistent with ABC transporter function; PFAM Bmp domain supports substrate-binding role; relevant for transport and nutrient uptake.
BFJEKD_02835,"Putative O-linked N-acetylglucosamine transferase, SPINDLY family",K09667,1.68939992566666,Bacterial secretion system,"protein glycosylation, O-GlcNAc transferase, posttranslational modification, SPINDLY family",['Motility & Chemotaxis'],High,KO K09667 and PFAM domains confirm O-GlcNAc transferase activity; involved in protein glycosylation and modification; relevant for regulation of protein function and stability.
BFJEKD_02410,Hypothetical protein with ABC-type amino acid transport domain,,1.68645292620275,,"ABC transporter, amino acid transport, membrane transporter",['Transcription Machinery & Regulators'],Medium,No KO or GO annotations but description and sequence suggest ABC-type amino acid transporter component; useful for transport-related grouping.
BFJEKD_08030,Permease of the drug/metabolite transporter (DMT) superfamily,K15270,1.68270043731115,Phosphotransferase system (PTS),"membrane transporter, drug/metabolite transporter, DMT superfamily",['Amino Acid Biosynthesis'],High,Well-annotated transporter with KO and COG agreement; useful for grouping in membrane transport and drug/metabolite efflux systems.
BFJEKD_12900,Amino acid ABC transporter permease,K09971,1.68260477023539,ABC transporters,"amino acid transport, ABC transporter, permease, membrane transporter",['Cell Wall & Envelope Biogenesis'],High,Well-annotated permease component of ABC-type amino acid transporter. KO and GO terms support function in amino acid transmembrane transport.
BFJEKD_07745,ribonuclease D,K03684,1.68095090343114,RNA degradation,"RNA processing, exonuclease, RNA degradation, ""3-5 exonuclease""",['Amino Acid Biosynthesis'],High,"Strong evidence from KO, EC, GO, COG, and PFAM domains; key enzyme in RNA maturation and degradation pathways."
BFJEKD_02870,Ribosomal protein L11 methyltransferase PrmA,K02687,1.68041536963138,Ribosome,"ribosome biogenesis, methyltransferase",['Secretion & Transport Systems'],High,Key for L11 modification affecting translation efficiency.
BFJEKD_07650,ubiE,K03183,1.67340541915958,Oxidative phosphorylation,"menaquinone biosynthesis, methyltransferase, electron transport",['Carbon Concentrating & Fixation'],High,"Key enzyme in menaquinone biosynthesis pathway, linked to electron transport."
BFJEKD_06105,Hypothetical protein,,1.67084879243517,,unknown function,['Secretion & Transport Systems'],Low,No functional annotation or domain detected; remains hypothetical.
BFJEKD_19765,Hypothetical protein,,1.66976815448357,,"hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation or domain hits; treat as unknown for downstream analysis.
BFJEKD_12540,"NAD-dependent epimerase / GDP-mannose 4,6 dehydratase","K01710, K01784",1.66971926055883,"Lipopolysaccharide biosynthesis, Amino sugar and nucleotide sugar metabolism","epimerase, carbohydrate metabolism, lipopolysaccharide biosynthesis, NAD-dependent enzyme",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, GO, and PFAM; involved in sugar nucleotide metabolism and LPS biosynthesis."
BFJEKD_10035,CRISPR-Cas system type-II protein Cas9,K09952,1.66266925001933,CRISPR-Cas system,"CRISPR-Cas system, adaptive immunity, endonuclease, DNA cleavage, RNA-guided nuclease",['Toxin-Antitoxin & Phage Defense'],High,Well-annotated Cas9 protein with extensive GO terms and domain info; key for adaptive immunity and genome editing functions.
BFJEKD_18410,Hypothetical protein,,1.65813727202054,,"hypothetical protein, unknown function",['Toxin-Antitoxin & Phage Defense'],Low,No functional annotation or domain detected; treat as unknown in downstream analyses.
BFJEKD_05790,Hypothetical protein,,1.65665930624421,,"hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation or domain detected; treat as unknown for grouping and DE analysis.
BFJEKD_06180,ABC transporter ATP-binding protein (branched-chain amino acid transport),K01996,1.651941737102,ABC transporters,"ABC transporter, branched-chain amino acid transport, membrane transporter, ATPase",['Polyhydroxyalkanoates & Storage Lipids'],High,Complete annotation with KO and GO terms consistent with branched-chain amino acid ABC transporter ATPase component.
BFJEKD_15415,UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing),K01791,1.65052143091348,Amino sugar and nucleotide sugar metabolism,"amino sugar metabolism, epimerase, cell wall biosynthesis",['Protein Processing & Degradation'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent; suitable for grouping in carbohydrate metabolism and cell wall biosynthesis."
BFJEKD_04855,Protein of unknown function DUF3426,,1.63943904234195,,"unknown function, DUF3426, zinc ribbon domain",['Secretion & Transport Systems'],Low,"No KO, EC, GO or COG annotations; only domain-based inference; function unknown, likely metal-binding or regulatory."
BFJEKD_12730,Prephenate dehydrogenase,K00210,1.63683927521595,"Phenylalanine, tyrosine and tryptophan biosynthesis","amino acid biosynthesis, tyrosine biosynthesis, oxidoreductase","['Protein Folding, Quality Control & Stress Response']",High,Well-annotated enzyme in aromatic amino acid biosynthesis; useful for metabolic pathway and expression clustering.
BFJEKD_06260,50S ribosomal protein L35,K02916,1.6344447514848,Ribosome,"ribosomal protein, translation, protein synthesis",['Toxin-Antitoxin & Phage Defense'],High,Well-annotated ribosomal protein; essential for translation; useful for grouping in protein synthesis and ribosome biogenesis.
BFJEKD_10565,"Lysophospholipase, alpha-beta hydrolase superfamily",,1.63057705426683,,"lipid metabolism, lysophospholipase, hydrolase, alpha/beta hydrolase",['Cell Wall & Envelope Biogenesis'],Medium,No KO or EC assigned; PFAM domains and COG category support role in lipid metabolism; useful for grouping lipid degradation enzymes.
BFJEKD_11995,CRISPR-associated helicase/endonuclease Cas3,K07012,1.62817896761541,CRISPR system,"CRISPR-Cas system, helicase, endonuclease, DNA repair",['Protein Processing & Degradation'],High,"Comprehensive annotation with KO, COG, PFAM, EC, and extensive GO terms; key player in CRISPR immunity and DNA processing."
BFJEKD_09240,hydrogenase nickel incorporation protein HypB,K04652,1.62736578768258,Folate biosynthesis,"hydrogenase maturation, nickel incorporation, GTPase, metal ion transport",['Polyhydroxyalkanoates & Storage Lipids'],High,"HypB is a GTPase involved in nickel insertion into hydrogenase enzymes, critical for hydrogenase maturation."
BFJEKD_19065,Tartrate dehydratase alpha subunit/Fumarate hydratase class I,K01676,1.62672758029355,Citrate cycle (TCA cycle),"TCA cycle, fumarate hydratase, energy metabolism, amino acid metabolism",['Secretion & Transport Systems'],High,"Key enzyme in TCA cycle; well annotated with KO, EC, GO, and PFAM domains; important for energy metabolism and stress response."
BFJEKD_15420,hypothetical protein,,1.62516708075901,,"hypothetical protein, unknown function",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation or domain detected; likely uncharacterized protein.
BFJEKD_12570,Outer membrane protein assembly factor BamD,K05807,1.6239202388978,Ribosome biogenesis in eukaryotes,"outer membrane assembly, membrane protein, protein complex",['Polyhydroxyalkanoates & Storage Lipids'],High,BamD is a core component of the BAM complex essential for beta-barrel outer membrane protein assembly; useful for grouping in membrane biogenesis and envelope stress response.
BFJEKD_05960,"DNA-binding transcriptional regulator, Lrp family",,1.6207990496339,,"transcriptional regulator, Lrp family, DNA binding",['Amino Acid Biosynthesis'],Medium,"No KO or GO terms assigned, but PFAM and COG indicate Lrp family transcriptional regulator. Useful for transcription regulation grouping."
BFJEKD_17200,flagellar motor stator protein MotA,K02556,1.61957569926932,Flagellar assembly,"flagellar motor, proton channel, cell motility",['Unknown & Hypothetical Proteins'],High,Complete annotation with KO and GO terms consistent with flagellar motor stator function; key for motility-related grouping and differential expression.
BFJEKD_14525,HutP transcriptional regulator,,1.61884969029475,,"transcriptional regulator, RNA-binding, histidine utilization",['Cell Wall & Envelope Biogenesis'],Medium,HutP is a known RNA-binding transcriptional regulator involved in histidine utilization operon regulation. Lack of KO and GO limits annotation completeness.
BFJEKD_02375,DNA gyrase inhibitor YacG,K09862,1.61790243509378,DNA replication,"DNA replication, DNA gyrase regulation, transcription regulation","['Cell Wall & Envelope Biogenesis', 'Membrane Transporter']",High,KO and PFAM confirm function as DNA gyrase inhibitor. Useful for grouping in DNA replication and repair pathways.
BFJEKD_05600,hypothetical protein,,1.61228575948974,,"hypothetical protein, unknown function",['Amino Acid Biosynthesis'],Low,"No functional annotation available; no KO, EC, GO, COG, or PFAM domains detected; treat as unknown in downstream analyses."
BFJEKD_04530,Aspartate carbamoyltransferase catalytic subunit,K00609,1.6098429860496,Pyrimidine metabolism,"pyrimidine biosynthesis, carbamoyltransferase, metabolism, amino acid metabolism",['Cell Wall & Envelope Biogenesis'],High,Well-annotated enzyme in pyrimidine biosynthesis pathway; suitable for metabolic and expression analyses.
BFJEKD_17375,lipoyl synthase,K03644,1.60943549600368,Pantothenate and CoA biosynthesis,"lipoic acid biosynthesis, radical SAM enzyme, coenzyme metabolism",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent; key enzyme in lipoic acid biosynthesis pathway."
BFJEKD_07765,glutamate synthase (NADPH) small chain,K00266,1.60635722416277,"Alanine, aspartate and glutamate metabolism","amino acid biosynthesis, oxidoreductase, glutamate synthase, NADPH-dependent enzyme",['Protein Processing & Degradation'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with glutamate synthase small subunit function."
BFJEKD_05715,Branched-chain amino acid ABC transporter substrate-binding protein LivK,K01999,1.60558140906091,ABC transporters,"membrane transporter, ABC transporter, substrate-binding protein, amino acid transport",['Toxin-Antitoxin & Phage Defense'],Medium,"Substrate-binding protein of branched-chain amino acid ABC transporter; lacks GO annotations but KO, COG, and PFAM support function."
BFJEKD_13445,methyl-accepting chemotaxis protein,K03406,1.59967698817177,Bacterial chemotaxis,"chemotaxis, signal transduction, membrane receptor",['Cell Wall & Envelope Biogenesis'],High,"Methyl-accepting chemotaxis protein involved in bacterial chemotaxis; strong KO, COG, GO, and PFAM support."
BFJEKD_12000,type I-C CRISPR-associated protein Cas5c,K19119,1.59881592332725,CRISPR-Cas system,"CRISPR-Cas, interference complex, endonuclease",['Cell Wall & Envelope Biogenesis'],High,Well annotated with KO and GO terms related to CRISPR interference; no EC assigned as typical for Cas5 proteins.
BFJEKD_12005,type I-C CRISPR-associated protein Cas8c/Csd1,K19117,1.59755182411044,CRISPR-Cas system,"CRISPR-Cas, interference complex, large subunit",['Cell Wall & Envelope Biogenesis'],Medium,KO and PFAM domains confirm CRISPR-Cas role; no GO terms available; COG category consistent with defense.
BFJEKD_16260,Acyl-CoA Synthetase (3-(methylthio)propionyl-CoA ligase),"K00666, K20034",1.59695153441603,"Fatty acid degradation, Propanoate metabolism","acyl-CoA synthetase, fatty acid metabolism, ligase, energy metabolism",['Polyhydroxyalkanoates & Storage Lipids'],High,Multiple KO terms and extensive GO terms support strong functional annotation; key enzyme in fatty acid and propanoate metabolism.
BFJEKD_07545,tRNA (guanosine(46)-N7)-methyltransferase TrmB,K03439,1.5967425453684,Aminoacyl-tRNA biosynthesis,"tRNA modification, methyltransferase, translation",['Secretion & Transport Systems'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with tRNA methyltransferase function; suitable for grouping under translation and RNA modification."
BFJEKD_04900,Hypothetical protein,,1.59526833864353,,"hypothetical protein, unknown function","['Protein Folding, Quality Control & Stress Response']",Low,No functional annotation available; likely a novel or uncharacterized protein. Exclude or treat cautiously in downstream analyses.
BFJEKD_19295,ABC transporter permease,"K02029, K10020, K23056",1.58581512338179,"ABC transporters, Transporters","amino acid biosynthesis, membrane transporter, ABC transporter, permease",['Cell Wall & Envelope Biogenesis'],High,"Strong evidence from KO, GO, COG, and PFAM for permease function in amino acid ABC transporters. Suitable for grouping in membrane transport and amino acid transport categories."
