Locus_Tag,Protein Name,KO_IDs_list,log2FC,KEGG_Pathways_list,Tags_list,Subcategories,Confidence_Score,Notes
BFJEKD_07495,Fur family transcriptional regulator,K03711,-1.49916084017826,Quorum sensing,"transcriptional regulator, metal ion homeostasis, Fur family, iron uptake regulation",['Protein Processing & Degradation'],High,Well-annotated Fur family regulator involved in metal ion homeostasis and quorum sensing regulation; important for iron metabolism and stress response.
BFJEKD_12300,Efflux transporter periplasmic adaptor subunit AcrA,"K03585, K18901, K19595",-1.4986133368875,"ABC transporters, Bacterial secretion system","multidrug efflux, membrane transporter, membrane fusion protein",['Polyhydroxyalkanoates & Storage Lipids'],High,Strong annotation with multiple KO terms related to efflux systems; key component of RND-type multidrug efflux pumps; useful for grouping under antibiotic resistance and membrane transport.
BFJEKD_18340,4-hydroxyproline epimerase,K12658,-1.49685106627306,D-Proline and D-ornithine metabolism,"amino acid metabolism, racemase, proline metabolism",['Unknown & Hypothetical Proteins'],High,Clear KO and EC match; involved in proline metabolism; suitable for grouping under amino acid racemases.
BFJEKD_00135,DNA invertase,K14060,-1.49287354359925,DNA repair and recombination proteins,"site-specific recombinase, DNA recombination, prophage",['Mobile Genetic Elements & Plasmid'],High,KO annotation present and consistent with GO and COG; involved in prophage-related DNA recombination.
BFJEKD_19375,Nitrogenase-stabilizing/protective protein NifW,K02595,-1.48988474799228,Nitrogen metabolism,"nitrogen fixation, nitrogenase accessory, oxidative stress protection",['Protein Processing & Degradation'],High,"Protein involved in nitrogen fixation, stabilizing nitrogenase complex; no EC number as it is not an enzyme. Useful for grouping nitrogen fixation related genes."
BFJEKD_14340,Lasso peptide biosynthesis B2 protein,,-1.48626202619433,,"peptide biosynthesis, post-translational modification, lasso peptide",['Cell Wall & Envelope Biogenesis'],Low,"Annotation limited by lack of KO, EC, and GO terms; PFAM domain suggests involvement in peptide modification, consistent with lasso peptide biosynthesis."
BFJEKD_03655,NERD domain-containing protein,,-1.48593876964904,,"nucleic acid binding, DNA repair, uncharacterized",['Cell Wall & Envelope Biogenesis'],Low,"No KO, EC, GO, or COG annotations; NERD domain suggests possible nucleic acid-related function but unconfirmed."
BFJEKD_11960,serine kinase,,-1.47678655017659,,"signal transduction, serine kinase, two-component system",['Secretion & Transport Systems'],Medium,Annotated with kinase-related GO terms and COG category; lacks KO and EC but PFAM domain supports kinase function.
BFJEKD_08450,Hypothetical protein,,-1.47656425420596,,"hypothetical protein, unknown function",['Secretion & Transport Systems'],Low,No functional annotation or domain detected; treat as unknown for grouping and DE analysis.
BFJEKD_05010,Phasin protein,,-1.47231712949162,,"PHA granule-associated protein, carbon storage, polyhydroxyalkanoate",['Polyhydroxyalkanoates & Storage Lipids'],Medium,"Phasin proteins are associated with PHA granules; no KO or GO annotations available, but PFAM and COG support function."
BFJEKD_07970,4-hydroxy-3-methylbut-2-enyl diphosphate reductase (IspH),K03527,-1.46220108717505,Terpenoid backbone biosynthesis,"isoprenoid biosynthesis, MEP pathway, oxidoreductase",['Toxin-Antitoxin & Phage Defense'],High,Key enzyme in MEP pathway for isoprenoid precursor biosynthesis; important for grouping in terpenoid metabolism.
BFJEKD_05490,rRNA methyltransferase,,-1.45896236200849,,"rRNA methyltransferase, RNA modification, SpoU family, post-transcriptional modification",['Carbon Concentrating & Fixation'],Medium,RNA methyltransferase involved in rRNA modification; no KO or EC assigned but strong domain and GO evidence.
BFJEKD_06465,"ABC-type multidrug transport system, ATPase and permease component","K06147, K11085",-1.45522718966727,ABC transporters,"membrane transporter, ABC transporter, multidrug resistance, ATPase",['Secretion & Transport Systems'],High,KO terms map to ABC transporters pathway; EC number inferred from KO; extensive GO terms support transporter and ATPase functions; COG category consistent. Strong annotation for transport and resistance studies.
BFJEKD_05160,ISXO2-like transposase,K07488,-1.43767213270653,Bacterial secretion system,"transposase, mobile genetic element, DNA recombination",['Cell Wall & Envelope Biogenesis'],High,KO and PFAM domains confirm transposase function; relevant for genome plasticity and horizontal gene transfer.
BFJEKD_16530,Methyl-accepting chemotaxis protein,K03406,-1.43425715414203,Bacterial chemotaxis,"chemotaxis, signal transduction, membrane receptor",['Polyhydroxyalkanoates & Storage Lipids'],High,"Complete annotation with KO, COG, PFAM and GO terms consistent with methyl-accepting chemotaxis protein involved in bacterial chemotaxis signaling."
BFJEKD_13325,metallophosphoesterase,K09769,-1.43335003617346,Purine metabolism,"phosphodiesterase, nucleotide metabolism, metal ion binding",['Amino Acid Biosynthesis'],High,"Well-annotated metallophosphoesterase involved in nucleotide metabolism; supported by KO, EC, GO, COG, and PFAM."
BFJEKD_03070,Transposase (mutator type),K07493,-1.43159789712355,Bacterial secretion system,"transposase, mobile genetic element, DNA recombination",['Pentose Phosphate & Sugar Interconversions'],High,Annotated transposase involved in DNA recombination and mobility; important for genome plasticity and horizontal gene transfer studies.
BFJEKD_03960,Electron transfer flavoprotein subunit beta,K03521,-1.42509469194801,Nicotinate and nicotinamide metabolism,"electron transfer, flavoprotein, energy metabolism",['Carbon Concentrating & Fixation'],High,KO and PFAM confirm role in electron transfer. Single GO term but well supported by KO and COG.
BFJEKD_19370,Nitrogen fixation protein FixA (Electron transfer flavoprotein beta subunit),K03521,-1.41866086285306,Nitrogen metabolism,"electron transfer, flavoprotein, nitrogen fixation, energy metabolism",['Amino Acid Biosynthesis'],High,Well-supported annotation as ETF beta subunit involved in nitrogen fixation electron transfer. KO and PFAM domains consistent.
BFJEKD_07500,L-ornithine Nalpha-acyltransferase,K22310,-1.41720258342306,Arginine and proline metabolism,"amino acid metabolism, acetyltransferase, ornithine modification",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM consistent; suitable for grouping in amino acid metabolism and acyltransferase function."
BFJEKD_13845,signal recognition particle protein Ffh,K03106,-1.41318938769901,Bacterial secretion system,"protein targeting, membrane transporter, GTPase, signal recognition particle",['Secretion & Transport Systems'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains; key protein in co-translational targeting of membrane proteins; relevant for membrane protein biogenesis and secretion system studies."
BFJEKD_16085,Trehalose 2-sulfotransferase (Stf0 sulfotransferase),K21014,-1.40708890185353,Amino sugar and nucleotide sugar metabolism,"carbohydrate metabolism, sulfotransferase, lipopolysaccharide biosynthesis",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, COG, and PFAM; involved in trehalose sulfation, important for cell envelope modifications."
BFJEKD_14960,chemotaxis protein CheR,K00575,-1.40616717774484,Bacterial chemotaxis,"chemotaxis, methyltransferase, signal transduction",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with chemotaxis methyltransferase function; suitable for grouping under chemotaxis and signal transduction."
BFJEKD_00850,type B 50S ribosomal protein L36,K02919,-1.39826087908271,Ribosome,"translation, ribosomal protein, protein synthesis",['Unknown & Hypothetical Proteins'],High,Well-characterized ribosomal protein; essential for translation machinery; key for grouping in protein synthesis and ribosome-related analyses.
BFJEKD_16065,Hypothetical protein,,-1.39342689225391,,"hypothetical protein, unknown function",['Toxin-Antitoxin & Phage Defense'],Low,No functional annotation or domain detected; short sequence may represent a small peptide or fragment.
BFJEKD_11895,Hypothetical protein,,-1.39312538342802,,"hypothetical protein, unknown function",['Amino Acid Biosynthesis'],Low,No functional annotation available; exclude from functional grouping or treat as unknown.
BFJEKD_19360,FAD-dependent oxidoreductase FixC,K00313,-1.38685015474077,Nitrogen metabolism,"electron transfer, oxidoreductase, flavoprotein, nitrogen fixation, energy metabolism",['Unknown & Hypothetical Proteins'],High,Well-annotated oxidoreductase involved in electron transfer during nitrogen fixation. KO and EC consistent; GO and PFAM support function.
BFJEKD_07665,nan,,-1.37784716933513,,hypothetical protein,['Amino Acid Biosynthesis'],Low,No functional annotation available.
BFJEKD_05190,Phage regulatory protein Rha,,-1.37699778610993,,"phage, regulatory protein, mobilome",['Polyhydroxyalkanoates & Storage Lipids'],High,COG and PFAM domain indicate role as phage regulatory protein involved in prophage or mobile element regulation.
BFJEKD_17135,MucR family transcriptional regulator,,-1.37098427046459,,"transcriptional regulator, DNA binding, regulation",['Cell Wall & Envelope Biogenesis'],Medium,No KO or EC; annotation based on COG and PFAM domain; useful for regulatory network analysis.
BFJEKD_09690,Antibiotic biosynthesis monooxygenase,,-1.36801392417072,,"monooxygenase, secondary metabolism, antibiotic biosynthesis, oxidoreductase",['Polyhydroxyalkanoates & Storage Lipids'],Low,"No KO, EC, or GO annotations; function inferred from PFAM and COG; likely involved in antibiotic or polysaccharide biosynthesis; annotation incomplete."
BFJEKD_01515,Iron uptake system EfeUOB periplasmic component EfeO,K07224,-1.36470219429863,ABC transporters,"iron uptake, periplasmic protein, membrane transporter","['Cell Wall & Envelope Biogenesis', 'Secretion & Transport Systems']",Medium,KO and COG consistent with iron uptake system component; GO terms missing but PFAM domains support function. Group with iron acquisition proteins.
BFJEKD_15010,PINc domain-containing protein,K07063,-1.36418562458078,RNA degradation,"ribonuclease, RNA degradation, PIN domain",['Unknown & Hypothetical Proteins'],Medium,KO annotation supports role in RNA degradation; no GO or COG available; uncharacterized protein but PIN domain indicates ribonuclease activity.
BFJEKD_12570,Outer membrane protein assembly factor BamD,K05807,-1.36387292642521,Ribosome biogenesis in eukaryotes,"outer membrane assembly, membrane protein, protein complex",['Polyhydroxyalkanoates & Storage Lipids'],High,BamD is a core component of the BAM complex essential for beta-barrel outer membrane protein assembly; useful for grouping in membrane biogenesis and envelope stress response.
BFJEKD_08090,Methyl-accepting chemotaxis protein,,-1.35910278380074,,"chemotaxis, signal transduction, membrane receptor",['Secretion & Transport Systems'],Medium,"No KO assigned but strong evidence from COG, GO, and PFAM domains supports chemotaxis receptor function."
BFJEKD_11995,CRISPR-associated helicase/endonuclease Cas3,K07012,-1.34996036755636,CRISPR system,"CRISPR-Cas system, helicase, endonuclease, DNA repair",['Protein Processing & Degradation'],High,"Comprehensive annotation with KO, COG, PFAM, EC, and extensive GO terms; key player in CRISPR immunity and DNA processing."
BFJEKD_18980,Transposase (or an inactivated derivative),K07493,-1.34652641918819,Bacterial secretion system,"transposase, mobile genetic element, DNA binding",['Secretion & Transport Systems'],High,KO and COG consistent with transposase function. Important for mobile element grouping.
BFJEKD_07175,Zinc/manganese ABC transporter ATP-binding protein,K02074,-1.34450952191814,ABC transporters,"ABC transporter, ATPase, metal ion transport, zinc transport",['Unknown & Hypothetical Proteins'],High,ATPase subunit of ABC transporter involved in zinc/manganese uptake; important for metal homeostasis.
BFJEKD_08345,D-alanyl-D-alanine carboxypeptidase / endopeptidase (Penicillin-binding protein 4),K07259,-1.34350467966129,Peptidoglycan biosynthesis,"cell wall biosynthesis, penicillin-binding protein, peptidase, antibiotic resistance",['Unknown & Hypothetical Proteins'],High,Key enzyme in peptidoglycan remodeling; important for cell wall integrity and antibiotic resistance studies.
BFJEKD_14195,Glutamine synthetase,K01915,-1.33837641506236,Nitrogen metabolism,"nitrogen metabolism, amino acid biosynthesis, glutamine synthetase, enzyme",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains. Strong evidence for role in nitrogen metabolism and amino acid biosynthesis."
BFJEKD_15005,GntR family transcriptional regulator FadR,"K05799, K14348",-1.33640494297083,"Phenylalanine metabolism, Two-component system","transcriptional regulator, metabolic regulation, GntR family",['Unknown & Hypothetical Proteins'],High,Well-annotated transcriptional regulator involved in repression of pyruvate dehydrogenase complex; useful for grouping regulators of central metabolism.
BFJEKD_13285,elongation factor P,K02356,-1.33479592232497,Ribosome,"translation, elongation factor, ribosome, protein synthesis",['Cell Wall & Envelope Biogenesis'],High,Well-annotated elongation factor involved in translation elongation; key for grouping under translation machinery and expected to be constitutively expressed.
BFJEKD_08740,Cobaltochelatase subunit CobS,K09882,-1.33321478870693,Porphyrin and chlorophyll metabolism,"cobalamin biosynthesis, cobaltochelatase, enzyme complex, metabolism",['Unknown & Hypothetical Proteins'],High,Complete and consistent annotation for CobS subunit of cobaltochelatase involved in vitamin B12 biosynthesis.
BFJEKD_13675,CRISPR-associated endonuclease Cas1,K15342,-1.32675240999866,CRISPR-Cas system,"CRISPR-Cas system, endonuclease, adaptive immunity, DNA integration",['Secretion & Transport Systems'],High,"Well-annotated CRISPR-Cas1 protein with KO, COG, PFAM, and GO terms; key for spacer integration in CRISPR immunity."
BFJEKD_16415,DUF2239 domain-containing protein,K09965,-1.31968759596781,,"uncharacterized protein, DUF2239, conserved hypothetical",['Cell Wall & Envelope Biogenesis'],Medium,KO assigned but no EC or GO terms; protein family DUF2239 with unknown function; conserved in bacteria.
BFJEKD_14450,imidazolonepropionase,K01468,-1.31356494794623,Histidine metabolism,"histidine metabolism, amino acid degradation, amidohydrolase, metalloenzyme",['Toxin-Antitoxin & Phage Defense'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with histidine degradation pathway; suitable for grouping in amino acid catabolism and metabolic studies."
BFJEKD_04250,O-succinylbenzoic acid-CoA ligase (MenE),K01902,-1.30792900810989,Ubiquinone and other terpenoid-quinone biosynthesis,"coenzyme biosynthesis, ubiquinone biosynthesis, AMP-binding enzyme, ligase",['Amino Acid Biosynthesis'],High,Annotated as MenE involved in ubiquinone biosynthesis; KO inferred from product and PFAM domains; EC number assigned from KO.
BFJEKD_15350,Uncharacterized nucleotidyltransferase,,-1.30569295492225,,"nucleotidyltransferase, enzyme, nucleotide metabolism",['Toxin-Antitoxin & Phage Defense'],Medium,PFAM domain NTP_transf_5 indicates nucleotidyltransferase activity; no KO or EC assigned.
BFJEKD_04725,ubiquinone-binding protein COQ10,K18588,-1.30466038177148,Ubiquinone and other terpenoid-quinone biosynthesis,"coenzyme Q binding, lipid transport, quinone biosynthesis",['Toxin-Antitoxin & Phage Defense'],High,Well-annotated with KO and COG supporting role in quinone biosynthesis and lipid transport; useful for grouping in electron transport and membrane-associated processes.
BFJEKD_13535,AbiV family abortive infection protein,,-1.30395351510893,,"abortive infection, phage resistance, defense mechanism",['Cell Wall & Envelope Biogenesis'],Medium,"No KO, GO, or PFAM domains; annotation based on product name only; useful for defense-related grouping."
BFJEKD_15150,class I SAM-dependent methyltransferase,,-1.30001366067607,,"methyltransferase, SAM-dependent methyltransferase, post-translational modification",['Cell Wall & Envelope Biogenesis'],Medium,No KO or EC assigned; annotation based on PFAM and COG. Likely involved in methylation but exact substrate unknown. Useful for grouping methyltransferases.
BFJEKD_17405,Magnesium/cobalt transporter CorA,K03284,-1.29746020785305,ABC transporters,"membrane transporter, magnesium transport, ion transport",['Cell Wall & Envelope Biogenesis'],High,KO annotation allows inference of pathway and function; key for ion homeostasis and metal ion uptake.
BFJEKD_14885,gamma-glutamylcyclotransferase,K00682,-1.29689894796441,Glutathione metabolism,"glutathione metabolism, transferase, amino acid metabolism",['Cell Wall & Envelope Biogenesis'],High,"Complete KO and EC annotations; involved in glutathione metabolism, useful for grouping under amino acid and redox metabolism."
BFJEKD_01385,Fe-S cluster assembly protein SufB,K09014,-1.29461180028475,ABC transporters; Iron-sulfur cluster assembly system,"Fe-S cluster assembly, iron-sulfur metabolism, metalloprotein",['Mobile Genetic Elements & Plasmid'],High,"SufB is a core component of the SUF system for Fe-S cluster biogenesis, essential under oxidative stress and iron limitation."
BFJEKD_13045,ethanolamine ammonia-lyase subunit EutC,K03736,-1.28694661062694,One carbon pool by folate,"ethanolamine metabolism, ammonia-lyase, B12-dependent enzyme",['Secretion & Transport Systems'],High,"Small subunit of ethanolamine ammonia-lyase; complete KO, EC, GO, and PFAM annotations support function."
BFJEKD_14660,fructose-bisphosphate aldolase,K11645,-1.2866660640898,"Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle)","glycolysis, gluconeogenesis, carbohydrate metabolism, aldolase",['Secretion & Transport Systems'],High,"Complete annotation with KO, EC, GO, COG, and PFAM; key enzyme in central carbon metabolism; important for metabolic pathway grouping and expression analysis."
BFJEKD_18260,Multidrug efflux pump subunit AcrA (membrane-fusion protein),K03585,-1.27659223650193,ABC transporters,"membrane transporter, multidrug efflux, membrane fusion protein",['Secretion & Transport Systems'],High,"Key membrane fusion component of RND-type multidrug efflux pumps, involved in antibiotic resistance."
BFJEKD_09395,DNA starvation/stationary phase protection protein,K04047,-1.2747302554861,,"DNA protection, stress response, iron storage",['Cell Wall & Envelope Biogenesis'],High,Dps protein involved in DNA protection during starvation and oxidative stress; KO K04047 confirms identity; PFAM ferritin domain supports iron binding and storage function.
BFJEKD_12855,Nif-specific transcriptional activator NifA,K02584,-1.27339732350867,Nitrogen metabolism,"nitrogen fixation, transcriptional regulator, sigma54 activator",['Secretion & Transport Systems'],High,Well-annotated nitrogen fixation transcriptional activator; key regulator for nif gene expression.
BFJEKD_16700,DNA gyrase subunit A,K02469,-1.26691120773884,"DNA replication, Homologous recombination","DNA replication, DNA topoisomerase, DNA repair, chromosome maintenance",['Toxin-Antitoxin & Phage Defense'],High,"Well-annotated with KO, EC, COG, PFAM, and GO terms. Key enzyme for DNA topology modulation, important for replication and repair grouping."
BFJEKD_04600,50S ribosomal protein L33,K02913,-1.26604905559875,Ribosome,"ribosomal protein, translation, protein synthesis",['Unknown & Hypothetical Proteins'],High,"Well-annotated ribosomal protein essential for translation; no EC number as expected; strong evidence from KO, GO, COG, and PFAM."
BFJEKD_14420,Polar amino acid transport system permease protein HisM,K02029,-1.26535445425416,ABC transporters,"amino acid transporter, membrane permease, ABC transporter",['Amino Acid Biosynthesis'],High,Second permease component of polar amino acid ABC transporter; likely forms heterodimer with BFJEKD_14415 for transport function.
BFJEKD_11310,Molybdate ABC transporter permease subunit ModB,K02018,-1.26280185634524,ABC transporters,"ABC transporter, molybdate transport, permease, membrane transporter",['Polyhydroxyalkanoates & Storage Lipids'],High,Well-annotated permease subunit of molybdate ABC transporter. Essential for membrane transport functional grouping.
BFJEKD_03065,Hypothetical protein,,-1.25929083045793,,"hypothetical protein, unknown function",['Transcription Machinery & Regulators'],Low,No functional annotation or domain information available; cannot assign functional group or tags.
BFJEKD_01210,Hypothetical protein,,-1.25877027226129,,"hypothetical protein, unknown function",['Unknown & Hypothetical Proteins'],Low,No functional annotation or domain information available; cannot assign function or group.
BFJEKD_01490,Diguanylate cyclase,K01999,-1.25273968337138,Two-component system,"signal transduction, diguanylate cyclase, second messenger synthesis, membrane-associated",['Unknown & Hypothetical Proteins'],High,Strong annotation supported by PFAM domain and GO terms; KO inferred from domain and function.
BFJEKD_10510,Flagellar hook-length control protein FliK,,-1.25129169846926,Flagellar assembly,"flagellar assembly, motility, hook-length control",['Unknown & Hypothetical Proteins'],Medium,No KO or COG assigned but PFAM and product name strongly support flagellar hook-length control function.
BFJEKD_05255,Cytochrome c oxidase accessory protein CcoG (FixG),,-1.24977381305407,Oxidative phosphorylation,"cytochrome c oxidase, accessory protein, oxidative phosphorylation, membrane protein",['Cell Wall & Envelope Biogenesis'],Medium,"No KO or EC assigned, but COG and PFAM domains support role in cytochrome c oxidase assembly. GO terms indicate membrane localization. Group under respiratory chain accessory proteins."
BFJEKD_19530,Branched-chain amino acid ABC transporter permease,K02057,-1.24763134760091,ABC transporters,"amino acid transport, ABC transporter, membrane transporter",['Carbon Concentrating & Fixation'],High,"Complete annotation with KO, GO, COG, and PFAM consistent for branched-chain amino acid ABC transporter permease."
BFJEKD_07520,rRNA maturation RNase YbeY,K07042,-1.24558818844176,Ribosome,"rRNA maturation, ribosome quality control, endoribonuclease, RNA processing",['Toxin-Antitoxin & Phage Defense'],High,"Complete annotation with KO, EC, GO, and COG consistent with rRNA maturation and ribosome quality control functions. Suitable for grouping under RNA metabolism and ribosome biogenesis."
BFJEKD_04995,Putative bacterial sensory transduction regulator YbjN family protein,,-1.24520968460214,,"signal transduction, regulator, two-component system",['Toxin-Antitoxin & Phage Defense'],Medium,"Protein likely involved in bacterial sensory transduction regulation based on PFAM YbjN domain and COG category; lacks KO and GO annotations, limiting annotation completeness."
BFJEKD_03040,LysR family transcriptional regulator,K03566,-1.24073845803255,Base excision repair,"transcription regulator, LysR family, gene expression control","['Cell Wall & Envelope Biogenesis', 'Membrane Transporter']",High,Well-annotated transcriptional regulator; important for regulatory network analysis.
BFJEKD_09975,hydroxyacid dehydrogenase (glcD),K00102,-1.23730282995561,"Glycolysis / Gluconeogenesis, Citrate cycle (TCA cycle)","oxidoreductase, FAD-dependent enzyme, energy metabolism, membrane-associated",['Secretion & Transport Systems'],High,"Complete annotation with KO, EC, COG, PFAM and consistent GO terms; suitable for grouping under energy metabolism and oxidoreductase functions."
BFJEKD_17425,CTP synthase,K01937,-1.23566933391948,Pyrimidine metabolism,"nucleotide biosynthesis, CTP synthesis, ligase",['Cell Wall & Envelope Biogenesis'],High,Well-annotated enzyme critical for pyrimidine nucleotide biosynthesis; presence of both PFAM domains supports glutamine amidotransferase and synthetase activities.
BFJEKD_01290,Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG,,-1.23093261392349,Ubiquinone and other terpenoid-quinone biosynthesis,"ubiquinone biosynthesis, methyltransferase, coenzyme metabolism",['Unknown & Hypothetical Proteins'],High,"Function well supported by PFAM, GO, and COG; no KO assigned but EC inferred from known function."
BFJEKD_19640,methyl-accepting chemotaxis protein,K03406,-1.23033067855294,Bacterial chemotaxis,"chemotaxis, signal transduction, membrane receptor",['Amino Acid Biosynthesis'],High,Well-annotated chemotaxis receptor protein; key for environmental sensing and motility regulation.
BFJEKD_14135,50S ribosomal protein L21,K02888,-1.23000067775801,Ribosome,"ribosomal protein, translation, protein synthesis",['Amino Acid Biosynthesis'],High,Well-annotated ribosomal protein; important for translation and ribosome biogenesis grouping.
BFJEKD_11955,asparagine synthetase B,K01953,-1.22746735770603,"Alanine, aspartate and glutamate metabolism","amino acid biosynthesis, asparagine synthetase, glutamine amidotransferase",['Secretion & Transport Systems'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM domains; suitable for grouping in amino acid metabolism."
BFJEKD_11900,ATP-dependent DNA helicase SbcC,K03686,-1.22650432387483,DNA repair and recombination proteins,"DNA repair, ATPase, helicase, replication",['Amino Acid Biosynthesis'],High,"SbcC is part of the SbcCD complex involved in DNA double-strand break repair; strong annotation from PFAM, GO, and COG supports function."
BFJEKD_01070,GGDEF domain-containing diguanylate cyclase,K02051,-1.22230066380454,c-di-GMP signaling pathway,"signal transduction, c-di-GMP metabolism, diguanylate cyclase",['Secretion & Transport Systems'],High,KO and PFAM domains strongly support function as diguanylate cyclase involved in c-di-GMP signaling. Important for regulatory network analyses.
BFJEKD_05060,Two-component response regulator (NarL subfamily),K07636,-1.22200432597604,Two-component system,"two-component system, response regulator, signal transduction",['Amino Acid Biosynthesis'],Medium,KO and pathway inferred from protein name and typical function; no PFAM domains detected but sequence matches NarL subfamily.
BFJEKD_00435,Osmoprotectant transport system ATP-binding protein OpuBA,K05847,-1.22091223168302,ABC transporters,"membrane transporter, ABC transporter, ATPase, osmoprotectant transport",['Secretion & Transport Systems'],High,"Comprehensive annotation with KO, EC, GO, COG, and PFAM domains; key ATPase component of ABC transporter system."
BFJEKD_05225,pantoate--beta-alanine ligase,K01918,-1.22075435492009,Pantothenate and CoA biosynthesis,"pantothenate biosynthesis, coenzyme metabolism, ligase",['Amino Acid Biosynthesis'],High,Well-annotated enzyme in CoA biosynthesis pathway; useful for grouping in vitamin/coenzyme metabolism and expression studies related to cofactor biosynthesis.
BFJEKD_02370,Ribosomal-protein-alanine acetyltransferase,K03789,-1.21929901190449,Aminoacyl-tRNA biosynthesis,"posttranslational modification, protein acetylation, ribosomal protein modification",['Metal & Ion Homeostasis'],High,KO present with EC inferred. Strong evidence for role in ribosomal protein acetylation. Important for grouping in translation regulation and protein modification.
BFJEKD_07870,Heme exporter protein CcmB,K02194,-1.21898471201433,Oxidative phosphorylation,"heme export, cytochrome c biogenesis, membrane transporter, energy metabolism","['Protein Folding, Quality Control & Stress Response']",High,Functions with CcmC and CcmA in heme export for cytochrome c maturation; important for membrane transport and energy coupling.
BFJEKD_01715,cAMP-binding transcriptional regulator CRP,K21563,-1.21873193907877,Two-component system,"transcription regulator, cAMP-binding, signal transduction, CRP family",['Secretion & Transport Systems'],High,Duplicate of BFJEKD_01710 with identical annotations and strong evidence. Useful for transcriptional regulation and signal transduction grouping.
BFJEKD_18255,"DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA",K18301,-1.21701797725515,,"transcriptional regulator, TetR family, DNA binding, regulation of transcription",['Secretion & Transport Systems'],High,"Well-annotated transcriptional regulator of the TetR family, important for gene expression regulation and nucleoid occlusion."
BFJEKD_10505,Flagellar hook-capping protein FlgD,K02389,-1.2159279763427,Flagellar assembly,"flagellar assembly, motility, scaffolding protein",['Unknown & Hypothetical Proteins'],High,Complete annotation with KO and COG supporting flagellar hook assembly function; no EC number as expected.
BFJEKD_01080,Propionyl CoA:succinate CoA transferase (itaconate CoA-transferase),K18288,-1.21495833367588,Propanoate metabolism,"CoA transferase, propanoate metabolism, metabolic enzyme",['Unknown & Hypothetical Proteins'],High,KO and PFAM domains confirm CoA transferase activity; EC number partial but consistent. Important for grouping in CoA metabolism and propanoate pathways.
BFJEKD_18685,Transposase,K07493,-1.21391594499581,Transposase,"transposase, mobile element, DNA recombination",['Cell Wall & Envelope Biogenesis'],High,KO K07493 corresponds to transposase; PFAM domain confirms function. No EC assigned as transposases lack EC numbers. Useful for grouping mobile genetic elements.
BFJEKD_07515,Phosphate starvation-inducible protein PhoH,K06217,-1.21065738094997,,"stress response, phosphate starvation, ATPase, RNA binding",['Toxin-Antitoxin & Phage Defense'],Medium,Function inferred from KO and PFAM; lacks EC and KEGG pathway; involved in phosphate starvation response and possibly RNA metabolism.
BFJEKD_07765,glutamate synthase (NADPH) small chain,K00266,-1.21026442814467,"Alanine, aspartate and glutamate metabolism","amino acid biosynthesis, oxidoreductase, glutamate synthase, NADPH-dependent enzyme",['Protein Processing & Degradation'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with glutamate synthase small subunit function."
BFJEKD_15515,HNH endonuclease,K07451,-1.2041712094423,DNA repair and recombination proteins,"DNA repair, endonuclease, HNH nuclease, recombination",['Cell Wall & Envelope Biogenesis'],High,Extensive GO terms and KO support DNA repair endonuclease function. No COG assigned but PFAM and KO are strong evidence.
BFJEKD_07015,Kef family K(+) transporter,"K03455, K26735",-1.20131890975067,"ABC transporters, Two-component system","potassium transporter, ion antiporter, membrane transporter",['Secretion & Transport Systems'],High,Complete annotation with KO and GO terms consistent with potassium ion transporters; useful for grouping in ion transport and membrane transporter categories.
BFJEKD_14040,ATP synthase subunit delta,K02113,-1.19955839338163,Oxidative phosphorylation,"ATP synthase, energy metabolism, membrane protein, proton transport",['Carbon Concentrating & Fixation'],High,Subunit of F-type ATP synthase complex; key for energy metabolism and proton gradient utilization.
BFJEKD_12000,type I-C CRISPR-associated protein Cas5c,K19119,-1.19814777531517,CRISPR-Cas system,"CRISPR-Cas, interference complex, endonuclease",['Cell Wall & Envelope Biogenesis'],High,Well annotated with KO and GO terms related to CRISPR interference; no EC assigned as typical for Cas5 proteins.
BFJEKD_14270,HAD family hydrolase,,-1.19270812061545,,"phosphatase, HAD superfamily, hydrolase",['Toxin-Antitoxin & Phage Defense'],Medium,No KO or EC assigned; annotation based on COG and PFAM domain indicating HAD family phosphatase activity; functional inference limited without GO or EC.
BFJEKD_08480,Methyl-accepting chemotaxis protein (MCP),K03406,-1.19092856434597,Bacterial chemotaxis,"chemotaxis, membrane receptor, signal transduction",['Amino Acid Biosynthesis'],High,Well-characterized MCP involved in bacterial chemotaxis signaling pathways.
