Locus_Tag,Protein Name,KO_IDs_list,log2FC,KEGG_Pathways_list,Tags_list,Subcategories,Confidence_Score,Notes
BFJEKD_16530,Methyl-accepting chemotaxis protein,K03406,-1.84434812805749,Bacterial chemotaxis,"chemotaxis, signal transduction, membrane receptor",['Polyhydroxyalkanoates & Storage Lipids'],High,"Complete annotation with KO, COG, PFAM and GO terms consistent with methyl-accepting chemotaxis protein involved in bacterial chemotaxis signaling."
BFJEKD_12285,Iron dicitrate transport regulator FecR,K07165,-1.84425461496708,Two-component system,"signal transduction, transmembrane sensor, iron transport regulation, two-component system",['Toxin-Antitoxin & Phage Defense'],Medium,KO and GO indicate sensor function; domain DUF4880 is poorly characterized but associated with FecR family.
BFJEKD_07600,Transcriptional repressor Fur family,K09826,-1.84170875757051,Iron homeostasis,"transcriptional regulator, metal ion homeostasis, iron response, DNA-binding protein","['Protein Folding, Quality Control & Stress Response']",High,Well-annotated Fur family regulator; key for iron metabolism regulation; important for grouping transcription factors and metal ion response.
BFJEKD_14575,malonate decarboxylase holo-[acyl-carrier-protein] synthase,K13934,-1.84095326280158,Propanoate metabolism,"malonate metabolism, transferase, acyl-carrier protein",['Secretion & Transport Systems'],High,Complete KO and EC annotation; key enzyme in malonate decarboxylation pathway; relevant for metabolic grouping and expression analysis.
BFJEKD_17890,indolepyruvate ferredoxin oxidoreductase alpha subunit,K00179,-1.8406061774386,Tyrosine metabolism,"aromatic amino acid metabolism, oxidoreductase, ferredoxin-dependent enzyme, energy metabolism",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent; key enzyme in aromatic amino acid catabolism; relevant for metabolic pathway grouping and expression analysis."
BFJEKD_11645,iron ABC transporter permease,K02011,-1.83806715707389,ABC transporters,"membrane transporter, ABC transporter, iron transport",['Cell Wall & Envelope Biogenesis'],High,Permease component of iron ABC transporter system. No EC number assigned as typical for permease proteins. Relevant for iron uptake and transport grouping.
BFJEKD_09120,tRNA guanosine(34) transglycosylase Tgt,K00773,-1.83746785428763,RNA modification,"tRNA modification, RNA modification enzyme, transglycosylase, tRNA wobble base modification",['Cell Wall & Envelope Biogenesis'],High,"Function supported by KO, EC, GO annotations; involved in tRNA modification pathway."
BFJEKD_07855,cytochrome c-type biogenesis protein CcmE,K02197,-1.83090708763681,Oxidative phosphorylation,"cytochrome c biogenesis, heme chaperone, membrane protein",['Protein Processing & Degradation'],High,Extensive GO terms and KO annotation; key heme chaperone in cytochrome c maturation; important for electron transport chain function.
BFJEKD_03940,Lipid A 4'-phosphatase (PAP2 superfamily),K12978,-1.82310560601292,Lipopolysaccharide biosynthesis,"phosphoesterase, lipid metabolism, lipopolysaccharide biosynthesis",['Unknown & Hypothetical Proteins'],High,"Enzyme involved in lipid A modification, important for bacterial outer membrane integrity and antibiotic resistance."
BFJEKD_03895,(2S)-methylsuccinyl-CoA dehydrogenase,K14448,-1.81120852586285,Fatty acid degradation,"fatty acid metabolism, acyl-CoA dehydrogenase, oxidoreductase, energy metabolism",['Protein Processing & Degradation'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with fatty acid degradation function. Suitable for grouping under energy metabolism and fatty acid catabolism."
BFJEKD_19735,"ATP-binding cassette, subfamily B, bacterial IrtB/YbtQ","K06147, K14699",-1.80790810741462,"ABC transporters, Transporters","ABC transporter, membrane transporter, ATPase",['Protein Processing & Degradation'],High,Complete annotation for ABC transporter subfamily B; important for transport and membrane-associated functions.
BFJEKD_07415,chromosome segregation protein SMC,,-1.79762476625415,,"chromosome segregation, ATPase, cell division",['Cell Wall & Envelope Biogenesis'],Medium,Involved in chromosome segregation; function inferred from domain architecture.
BFJEKD_09915,"Virulence factor BrkB, membrane protein",K07058,-1.79521921774282,,"membrane protein, virulence factor, cell envelope",['Amino Acid Biosynthesis'],Medium,KO and PFAM domain indicate virulence-associated membrane protein; no GO terms available.
BFJEKD_10680,tetraacyldisaccharide 4'-kinase,K00912,-1.79092121372806,Lipopolysaccharide biosynthesis,"lipopolysaccharide biosynthesis, kinase, membrane-associated enzyme",['Polyhydroxyalkanoates & Storage Lipids'],High,"Well-annotated enzyme in LPS biosynthesis with consistent KO, EC, GO, COG, and PFAM; important for membrane biogenesis grouping."
BFJEKD_11450,Uncharacterized protein DUF2147 family,,-1.7879447619581,,"hypothetical protein, DUF2147",['Amino Acid Biosynthesis'],Low,No functional annotation or domain detected. Conserved hypothetical protein with DUF2147 domain family annotation in description but no PFAM domain assigned here. Low confidence for functional grouping.
BFJEKD_15165,ribonucleotide-diphosphate reductase subunit beta,K00526,-1.7830194822009,Purine metabolism,"DNA synthesis, ribonucleotide reductase, deoxyribonucleotide biosynthesis, replication, oxidative stress response",['Toxin-Antitoxin & Phage Defense'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains. Partner subunit of ribonucleotide reductase complex."
BFJEKD_15050,4Fe-4S ferredoxin (NuoI subunit),,-1.7777403200436,,"ferredoxin, iron-sulfur protein, electron transfer, energy metabolism",['Amino Acid Biosynthesis'],Medium,Typical iron-sulfur cluster protein involved in electron transfer; lacks KO and EC but COG and PFAM support function.
BFJEKD_05035,Histidine kinase PdtaS,K00936,-1.77589295367427,Two-component system,"two-component system, histidine kinase, signal transduction, sensor kinase",['Secretion & Transport Systems'],High,Well-annotated sensor histidine kinase of two-component system; EC inferred from KO; important for environmental sensing.
BFJEKD_06435,Molecular chaperone DnaK,K04043,-1.77372204143993,Protein processing in endoplasmic reticulum,"molecular chaperone, protein folding, heat shock response",['Toxin-Antitoxin & Phage Defense'],High,Major heat shock protein; central to protein folding and stress response; works with DnaJ and GrpE.
BFJEKD_13475,Helix-turn-helix XRE-family transcriptional regulator,,-1.76529259774692,,"transcriptional regulator, DNA binding, XRE family",['Unknown & Hypothetical Proteins'],Medium,"Typical XRE-family HTH domain transcriptional regulator; no KO or COG assigned, annotation based on PFAM and GO DNA binding."
BFJEKD_19500,alpha-amylase,"K01182, K01187, K05343",-1.76391110454499,Starch and sucrose metabolism,"carbohydrate metabolism, starch degradation, alpha-amylase, glycoside hydrolase",['Polyhydroxyalkanoates & Storage Lipids'],High,"Comprehensive annotation with multiple KO and EC numbers; key enzyme for starch and sucrose metabolism, relevant for carbohydrate utilization studies."
BFJEKD_18695,Glucans Biosynthesis Glucosyltransferase MdoH (OpgH),K03669,-1.76219590306682,Amino sugar and nucleotide sugar metabolism,"polysaccharide biosynthesis, glucosyltransferase, osmoregulated periplasmic glucans",['Unknown & Hypothetical Proteins'],High,KO K03669 maps to glucosyltransferase involved in OPG biosynthesis; COG and PFAM domains support carbohydrate metabolism function. GO terms filtered to relevant key functions. Useful for grouping carbohydrate metabolism genes.
BFJEKD_03570,"GntR family transcriptional regulator (MocR family, 2-aminoadipate transaminase-like)",K05825,-1.75509471986152,"Valine, leucine and isoleucine degradation","transcriptional regulator, GntR family, aminotransferase-related, amino acid metabolism",['Polyhydroxyalkanoates & Storage Lipids'],High,KO and EC support aminotransferase-related regulatory function; relevant for amino acid metabolism and transcriptional regulation studies.
BFJEKD_04105,VanZ-like family protein,,-1.754900392521,,"unknown function, VanZ-like protein",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation or domains detected; function remains unknown.
BFJEKD_15130,Periplasmic ferric-dicitrate binding protein FecR,K07165,-1.75447633103974,ABC transporters,"iron transport, signal transduction, membrane sensor",['Unknown & Hypothetical Proteins'],High,FecR is a transmembrane sensor regulating ferric-dicitrate iron uptake; important for iron homeostasis and transport regulation.
BFJEKD_17160,enoyl-CoA hydratase/isomerase family protein,"K01692, K05605",-1.74551992683951,Fatty acid degradation,"fatty acid metabolism, beta oxidation, hydratase, lipid metabolism",['Polyhydroxyalkanoates & Storage Lipids'],High,Dual KO annotations support multifunctional role in fatty acid degradation; EC numbers inferred from KO; relevant for lipid metabolism grouping.
BFJEKD_11260,Response regulatory domain-containing protein,,-1.74539293820397,,"two-component system, response regulator, signal transduction",['Unknown & Hypothetical Proteins'],Medium,No KO or EC; domain composition consistent with response regulator function in two-component systems.
BFJEKD_12365,Hypothetical protein with phosphatase activity,,-1.74426264957711,,"phosphatase, hydrolase, metabolism",['Cell Wall & Envelope Biogenesis'],Low,"Phosphatase activity inferred from description and COG; no PFAM, KO, EC, or GO terms; annotation incomplete."
BFJEKD_18490,Multidrug efflux pump subunit AcrA (membrane-fusion protein),K03585,-1.74329733671581,ABC transporters,"membrane transporter, membrane fusion protein, multidrug efflux, RND system","['Protein Folding, Quality Control & Stress Response']",High,Membrane fusion protein component of RND efflux system; KO and GO terms consistent; no EC assigned as typical for accessory proteins.
BFJEKD_06395,Cobalamine-related hypothetical metal-binding protein CrdX,,-1.73733111207193,,"metal binding, cobalamin-related, hypothetical protein",['Amino Acid Biosynthesis'],Low,"Protein likely involved in metal binding related to cobalamin metabolism; lacks KO, EC, and GO annotations; annotation based mainly on PFAM and COG; low confidence for functional assignment."
BFJEKD_18485,multidrug transporter AcrB,K18138,-1.73508879796213,ABC transporters,"membrane transporter, multidrug efflux, RND family, antibiotic resistance",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, GO, COG, PFAM and EC inferred from KO; key RND efflux pump component relevant for multidrug resistance."
BFJEKD_12500,Alkane 1-monooxygenase (Luciferase-like monooxygenase family),,-1.73478334874837,,"alkane degradation, monooxygenase, oxidoreductase",['Secretion & Transport Systems'],Medium,Luciferase-like monooxygenase domain and GO terms support function as alkane 1-monooxygenase; no KO or EC assigned.
BFJEKD_12375,Protease PfpI (DJ-1/PfpI family),K05520,-1.7316260965403,,"protein repair, deglycase, cysteine protease",['Toxin-Antitoxin & Phage Defense'],High,Known DJ-1 family protease/deglycase involved in stress response
BFJEKD_19335,Hypothetical protein,,-1.73046377405457,,"unknown function, hypothetical protein",['Secretion & Transport Systems'],Low,No functional annotation or domain information available; sequence contains proline-rich region and possible membrane association but no confident functional assignment.
BFJEKD_16875,arginine--tRNA ligase,K01887,-1.73001165842829,Aminoacyl-tRNA biosynthesis,"aminoacyl-tRNA synthetase, translation, protein biosynthesis",['Toxin-Antitoxin & Phage Defense'],High,Complete and consistent annotation; key enzyme for protein translation; important for grouping translation machinery.
BFJEKD_03655,NERD domain-containing protein,,-1.72627367364833,,"nucleic acid binding, DNA repair, uncharacterized",['Cell Wall & Envelope Biogenesis'],Low,"No KO, EC, GO, or COG annotations; NERD domain suggests possible nucleic acid-related function but unconfirmed."
BFJEKD_04970,Redox-regulated molecular chaperone Hsp33,K04083,-1.72092141999361,Peroxisome,"molecular chaperone, oxidative stress response, protein folding",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, GO, COG, and PFAM domains consistent with redox-regulated chaperone function; useful for stress response grouping."
BFJEKD_02975,carbamoyl phosphate synthase large subunit (CarB),K01955,-1.71993143257608,"Pyrimidine metabolism, Arginine biosynthesis","carbamoyl phosphate synthesis, amino acid metabolism, pyrimidine metabolism, enzyme complex",['Amino Acid Transport and Metabolism'],High,Well-annotated large subunit of carbamoyl phosphate synthase; essential for nitrogen metabolism and nucleotide biosynthesis.
BFJEKD_11930,DUF2384 domain-containing protein,,-1.7183527102214,,"unknown function, uncharacterized protein",['Toxin-Antitoxin & Phage Defense'],Low,No functional annotation available; domain of unknown function only.
BFJEKD_03860,peroxiredoxin,K03386,-1.71726409995251,Methane metabolism,"oxidative stress response, peroxiredoxin, antioxidant enzyme",['Secretion & Transport Systems'],High,"Complete annotation with KO, EC, GO, COG, and PFAM; key enzyme in oxidative stress defense; relevant for stress response grouping."
BFJEKD_15110,Fis family transcriptional regulator (DctD),"K07714, K10126",-1.70151835106584,Two-component system,"two-component system, transcription regulator, signal transduction",['Secretion & Transport Systems'],High,Well-annotated response regulator of two-component system involved in C4-dicarboxylate transport regulation.
BFJEKD_10100,phosphoserine phosphatase SerB,K01079,-1.69702766735501,"Glycine, serine and threonine metabolism","amino acid biosynthesis, serine metabolism, phosphatase",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with phosphoserine phosphatase function; suitable for grouping in amino acid biosynthesis pathways."
BFJEKD_08015,Lysophospholipase (alpha/beta hydrolase),,-1.69483322070255,,"lipid metabolism, hydrolase, lysophospholipase",['Amino Acid Biosynthesis'],Medium,Annotated as lysophospholipase based on product and PFAM domain. No KO or GO terms available; EC number not assigned but likely EC 3.1.1.5 (lysophospholipase). Useful for grouping under lipid metabolism enzymes.
BFJEKD_05560,BioY family transporter,K03523,-1.69378929104535,Biotin metabolism,"biotin transporter, membrane transporter, vitamin transport",['Unknown & Hypothetical Proteins'],High,Complete KO and GO annotations; key biotin transporter; important for vitamin transport and metabolism grouping.
BFJEKD_03915,HigA family addiction module antitoxin,K21498,-1.69288026437424,Toxin-antitoxin system,"toxin-antitoxin system, antitoxin, DNA binding, stress response",['Toxin-Antitoxin & Phage Defense'],High,"Complete annotation with KO, COG, PFAM, and GO supporting role as antitoxin in toxin-antitoxin systems. Important for stress response and persistence studies."
BFJEKD_12350,DUF3018 domain-containing protein,,-1.68678934430304,,"unknown function, DUF3018",['Amino Acid Biosynthesis'],Low,No functional annotation available; domain of unknown function; low confidence for functional grouping or DE analysis.
BFJEKD_17995,5-methylthioribulose-1-phosphate isomerase,"K01601, K25035",-1.68613440429699,Cysteine and methionine metabolism,"methionine salvage, isomerase, amino acid metabolism, RuBisCO",['Secretion & Transport Systems'],High,"Complete annotation with KO, EC, GO, PFAM; involved in methionine salvage and possibly RuBisCO-related functions."
BFJEKD_12275,ABC-type multidrug transport system ATPase/permease component,K06021,-1.68387370132812,ABC transporters,"ABC transporter, multidrug efflux, membrane transporter, ATPase",['Cell Wall & Envelope Biogenesis'],High,Highly similar to BFJEKD_12270; likely paralogous multidrug ABC transporter component.
BFJEKD_17760,FUSC family protein (Fusaric acid resistance protein),,-1.68314864224288,,"efflux transporter, membrane protein, fusaric acid resistance, secondary metabolite transport",['Cell Wall & Envelope Biogenesis'],Medium,Likely an efflux pump involved in resistance; no KO or EC but strong GO and COG support for transporter function.
BFJEKD_15475,Allophanate hydrolase subunit 2,K01457,-1.68210648240094,Glutathione metabolism,"allophanate hydrolase, urea cycle, amino group metabolism",['Secretion & Transport Systems'],High,KO and EC consistent; GO terms support hydrolase activity in nitrogen metabolism.
BFJEKD_05255,Cytochrome c oxidase accessory protein CcoG (FixG),,-1.68193156703659,Oxidative phosphorylation,"cytochrome c oxidase, accessory protein, oxidative phosphorylation, membrane protein",['Cell Wall & Envelope Biogenesis'],Medium,"No KO or EC assigned, but COG and PFAM domains support role in cytochrome c oxidase assembly. GO terms indicate membrane localization. Group under respiratory chain accessory proteins."
BFJEKD_10990,Putative S-adenosyl-L-methionine-dependent methyltransferase,K18164,-1.67490534024055,Metabolism of cofactors and vitamins,"methyltransferase, SAM-dependent methyltransferase, cofactor metabolism",['Unknown & Hypothetical Proteins'],Medium,"Annotation supported by KO, COG, PFAM, and GO but lacks EC number. Likely involved in methylation reactions related to cofactor metabolism."
BFJEKD_12385,Iron-containing alcohol dehydrogenase (class IV),K13921,-1.67415859234752,,"alcohol dehydrogenase, iron-dependent",['Cell Wall & Envelope Biogenesis'],Medium,Likely functions in microcompartment-mediated propanediol/ethanolamine metabolism
BFJEKD_00950,SAM-dependent methyltransferase,K07317,-1.67292626110754,DNA methylation,"DNA methylation, restriction-modification system, DNA repair",['Secretion & Transport Systems'],High,KO and EC consistent with DNA methyltransferase involved in restriction-modification; important for epigenetic regulation and defense.
BFJEKD_13465,Proteasome lid subunit RPN8/RPN11 (JAMM domain metalloenzyme),,-1.66584754089742,Proteasome,"protein degradation, proteasome, metalloenzyme",['Cell Wall & Envelope Biogenesis'],Medium,Lacks KO and EC but strong GO and PFAM evidence; assign to proteasome and protein turnover group.
BFJEKD_12410,Propanediol utilization protein PduL,K15024,-1.65964865806671,Propanediol degradation,"propanediol utilization, phosphotransacetylase, metabolic enzyme",['Secretion & Transport Systems'],High,"Catalyzes conversion of propanoyl-CoA to propanoyl-phosphate in 1,2-propanediol degradation; well annotated with KO, EC, and GO terms."
BFJEKD_14055,F0F1 ATP synthase subunit beta,"K02112, K02133",-1.65912295177302,Oxidative phosphorylation,"ATP synthase, energy metabolism, oxidative phosphorylation, membrane protein, proton transport, catalytic subunit",['Amino Acid Biosynthesis'],High,Multiple KO terms and EC numbers confirm catalytic beta subunit role. Strong evidence from GO and PFAM domains.
BFJEKD_08665,Outer membrane receptor for monomeric catechols (TonB-dependent receptor),K02014,-1.65910530730949,"ABC transporters, Transporters","TonB-dependent receptor, outer membrane receptor, iron uptake",['Protein Processing & Degradation'],High,KO and COG indicate TonB-dependent receptor involved in iron siderophore uptake; PFAM domains confirm receptor structure; important for iron acquisition grouping.
BFJEKD_19505,malto-oligosyltrehalose trehalohydrolase,K01236,-1.65760351899245,Starch and sucrose metabolism,"trehalose metabolism, carbohydrate metabolism, glycoside hydrolase",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with trehalose biosynthesis function."
BFJEKD_13795,Aminoacrylate peracid reductase RutC / Endoribonuclease L-PSP,,-1.64897616362609,,"amino acid metabolism, stress response, endoribonuclease",['Protein Processing & Degradation'],Medium,Protein involved in amino acid metabolism and stress response; lacks KO and GO annotations but COG and PFAM support function.
BFJEKD_07735,Lipopolysaccharide export system protein LptC,K11719,-1.6487059477898,Lipopolysaccharide biosynthesis,"lipopolysaccharide export, membrane protein, Lpt system",['Secretion & Transport Systems'],Medium,LptC component of LPS export system; lacks GO annotations but KO and PFAM support function; important for membrane biogenesis.
BFJEKD_09405,LysR family transcriptional regulator,K04761,-1.64124854591111,Two-component system,"transcriptional regulator, LysR family, DNA binding, regulation",['Toxin-Antitoxin & Phage Defense'],High,Well-annotated LysR family transcriptional regulator involved in transcriptional regulation and environmental response; useful for grouping under transcription factors.
BFJEKD_17260,pyridoxine 5'-phosphate synthase,K03474,-1.63909813775622,Vitamin B6 metabolism,"vitamin B6 biosynthesis, cofactor biosynthesis, transferase",['Unknown & Hypothetical Proteins'],High,"Complete annotation supporting role in vitamin B6 biosynthesis, important for cofactor metabolism."
BFJEKD_06785,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE,K03650,-1.63788492251433,Aminoacyl-tRNA biosynthesis,"tRNA modification, GTPase, translation, RNA processing",['Cell Wall & Envelope Biogenesis'],High,"Comprehensive annotation with KO, COG, PFAM and GO; key for tRNA modification and translation regulation grouping."
BFJEKD_12370,Phosphoribosyl transferase,,-1.63228341669271,,"phosphoribosyl transferase, nucleotide metabolism, transferase","['Protein Folding, Quality Control & Stress Response']",Medium,"PFAM domains consistent with phosphoribosyl transferase function; no KO, EC, or GO terms; functional group assigned based on domain."
BFJEKD_14670,"DNA-binding transcriptional regulator, GntR family",,-1.6319713674905,,"transcriptional regulation, GntR family, DNA binding",['Carbon Concentrating & Fixation'],High,Strong evidence for transcriptional regulator function; GO and COG categories support role; no KO assigned; suitable for grouping under transcriptional regulators.
BFJEKD_00350,Methyl-accepting chemotaxis protein (MCP),K03406,-1.62878281563193,Bacterial chemotaxis,"chemotaxis, membrane receptor, signal transduction",['Nucleic Acid Metabolism'],High,"Well-annotated chemotaxis receptor with consistent KO, GO, COG, and PFAM domains; key for grouping in chemotaxis and environmental sensing."
BFJEKD_16885,iron-sulfur cluster insertion protein ErpA,K15724,-1.62848447304045,Aminoacyl-tRNA biosynthesis,"iron-sulfur cluster assembly, protein maturation, metalloenzyme cofactor insertion",['Cell Wall & Envelope Biogenesis'],High,Well-annotated iron-sulfur cluster insertion protein; important for maturation of Fe-S cluster-containing enzymes.
BFJEKD_05565,Acetyl-CoA acetyltransferase,"K00626, K00632",-1.62832806225912,"Fatty acid biosynthesis, Fatty acid degradation","acetyl-CoA acetyltransferase, fatty acid metabolism, lipid metabolism, thiolase family",['Secretion & Transport Systems'],High,Multiple KO and EC numbers confirm dual enzymatic roles; extensive GO terms support fatty acid and lipid metabolism; important for lipid metabolic pathway grouping.
BFJEKD_12050,Major facilitator superfamily (MFS) transporter,K05373,-1.62365058777871,ABC transporters,"membrane transporter, MFS transporter, solute transport",['Secretion & Transport Systems'],High,KO annotation supports MFS transporter function; no COG assigned but PFAM and GO consistent.
BFJEKD_08325,Na+/H+ antiporter NhaA,K03313,-1.62184633626102,ABC transporters,"Na+/H+ antiporter, membrane transporter, ion transport",['Toxin-Antitoxin & Phage Defense'],High,"Well-annotated Na+/H+ antiporter with KO, COG, GO, and PFAM domains; important for ion homeostasis and pH regulation."
BFJEKD_05240,cbb3-type cytochrome oxidase assembly protein CcoS,,-1.61535272493211,,"cytochrome oxidase assembly, respiration, energy metabolism",['Amino Acid Biosynthesis'],Medium,No KO or GO annotations available; COG and PFAM indicate role in cytochrome oxidase assembly; useful for grouping in respiratory chain and energy metabolism but annotation is incomplete.
BFJEKD_15315,ABC transporter substrate-binding protein AtuA,,-1.61260674976486,,"ABC transporter, substrate binding, membrane transport",['Amino Acid Biosynthesis'],Medium,"Annotated as ABC transporter substrate-binding protein AtuA, involved in acyclic terpene utilization. Lacks KO and GO annotations; PFAM domain confirms function. Useful for grouping under transporters."
BFJEKD_15500,photosystem reaction center subunit H,,-1.61079837300203,Photosynthesis,"photosynthesis, photosystem, membrane protein",['Amino Acid Biosynthesis'],Medium,No KO or GO terms but PFAM domain and product name indicate photosystem component; useful for photosynthesis-related grouping.
BFJEKD_16055,DUF2141 domain-containing protein,,-1.6106554806488,,"uncharacterized protein, DUF2141, conserved protein",['Cell Wall & Envelope Biogenesis'],Low,Conserved domain DUF2141 present; no known function assigned; suitable to group as uncharacterized conserved protein.
BFJEKD_11935,"Type IV secretory pathway, VirD2 component (relaxase)",,-1.60615785745061,,"type IV secretion system, relaxase, DNA transfer, conjugation",['Cell Wall & Envelope Biogenesis'],Medium,"Likely involved in DNA transfer via type IV secretion; no KO or EC assigned, annotation based on COG and PFAM."
BFJEKD_08380,MarR family transcriptional regulator,,-1.605591073702,,"transcriptional regulator, stress response, DNA-binding",['Unknown & Hypothetical Proteins'],High,Well characterized MarR family regulator involved in transcriptional regulation and stress response; no KO assigned but strong PFAM and GO support.
BFJEKD_16220,MFS transporter YbfB,,-1.6015864737206,,"membrane transporter, MFS transporter",['Amino Acid Biosynthesis'],High,MFS_4 domain and GO terms confirm function as membrane transporter; no KO or EC assigned.
BFJEKD_04040,Membrane protein involved in O-antigen and teichoic acid export,,-1.60154535367244,,"membrane transporter, polysaccharide export, O-antigen export",['Secretion & Transport Systems'],Medium,COG and PFAM domains support role in polysaccharide export; GO supports membrane localization; no KO or EC assigned.
BFJEKD_09490,CopG family transcriptional regulator,,-1.60112024836046,,"transcriptional regulator, DNA binding, gene expression control","['Protein Folding, Quality Control & Stress Response']",High,GO term for transcription regulation present; typical CopG family regulator function inferred.
BFJEKD_13460,Hypothetical protein,,-1.60070919493774,,"hypothetical protein, unknown function",['Toxin-Antitoxin & Phage Defense'],Low,No functional annotation available; exclude or treat cautiously in downstream analyses.
BFJEKD_16445,EcsC protein family,,-1.59488871825715,,"membrane transporter, ABC transporter",['Unknown & Hypothetical Proteins'],Medium,"Protein likely part of ABC transporter system (EcsC family); lacks KO, EC, GO, and COG annotations; PFAM domain supports membrane transport function."
BFJEKD_16855,segregation/condensation protein A,K05896,-1.59471619084242,Bacterial secretion system,"chromosome segregation, condensin complex, cell division",['Protein Processing & Degradation'],High,Well-annotated protein involved in chromosome partitioning; useful for grouping genes related to cell division and chromosome maintenance.
BFJEKD_09660,"putative arabinose efflux permease AraJ, MFS family",,-1.59029560621522,,"membrane transporter, MFS family, sugar efflux",['Cell Wall & Envelope Biogenesis'],Medium,No KO or EC; GO and PFAM domains support transporter function; useful for grouping in membrane transport and sugar metabolism.
BFJEKD_00405,ParD antitoxin,K07746,-1.58797137427248,Bacterial toxin-antitoxin system,"toxin-antitoxin system, antitoxin, transcription regulation",['Motility & Chemotaxis'],High,Antitoxin component of type II toxin-antitoxin system; involved in transcriptional regulation and neutralization of ParE toxin.
BFJEKD_17525,Peptide-methionine (R)-S-oxide reductase (MsrB),K07305,-1.58686215588308,Glutathione metabolism,"oxidative stress response, methionine sulfoxide reductase, redox enzyme",['Unknown & Hypothetical Proteins'],High,MsrB enzyme reduces oxidized methionine residues; KO and EC numbers consistent; important for oxidative stress defense.
BFJEKD_12415,Ethanolamine utilization protein EutJ,K04024,-1.58556173434217,Ethanolamine utilization,"ethanolamine utilization, cytoskeleton, structural protein",['Secretion & Transport Systems'],Medium,"EutJ is involved in ethanolamine utilization and has cytoskeletal domains (FtsA, MreB/Mbl); no GO terms available but KO and COG support function."
BFJEKD_18895,Branched-chain amino acid ABC transporter substrate-binding protein,K01999,-1.58512033642597,ABC transporters,"amino acid transporter, ABC transporter, membrane transport",['Secretion & Transport Systems'],High,Complete annotation for branched-chain amino acid transporter substrate-binding protein; relevant for amino acid uptake and transporter system analyses.
BFJEKD_18660,"DNA-binding response regulator, LytR/AlgR family",,-1.58167162715429,,"two-component system, response regulator, DNA-binding",['Cell Wall & Envelope Biogenesis'],Medium,No KO or EC available; annotation based on PFAM and COG. Likely involved in signal transduction and transcriptional regulation.
BFJEKD_13890,"putative Fe-Mo cluster-binding protein, NifX family",,-1.58106968559747,,"nitrogen fixation, FeMo cofactor biosynthesis, metal cluster binding",['Cell Wall & Envelope Biogenesis'],Medium,"Putative FeMo cluster-binding protein involved in nitrogenase cofactor biosynthesis; lacks KO, EC, and GO annotations but PFAM and COG support function."
BFJEKD_09115,tRNA epoxyqueuosine(34) reductase QueG,K18979,-1.57806838112864,RNA modification,"tRNA modification, RNA modification enzyme, oxidoreductase, tRNA wobble base modification",['Protein Processing & Degradation'],High,"Function well-supported by KO, EC, and GO annotations; involved in tRNA modification pathway."
BFJEKD_18630,"2-polyprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinol methylase (UbiG)",K03183,-1.57769797684208,Ubiquinone and other terpenoid-quinone biosynthesis,"methyltransferase, ubiquinone biosynthesis, cofactor metabolism, secondary metabolism",['Carbon Concentrating & Fixation'],High,KO and EC assigned; key enzyme in ubiquinone biosynthesis; relevant for cofactor metabolism and secondary metabolite clusters.
BFJEKD_07960,"Putative exporter protein, RND superfamily (MMPL family)",K07003,-1.57574773478103,ABC transporters,"membrane transporter, RND efflux, exporter","['Protein Folding, Quality Control & Stress Response']",High,RND superfamily exporter likely involved in efflux of secondary metabolites or toxins; important for grouping as membrane transporter and efflux pump.
BFJEKD_10575,cytochrome bd ubiquinol oxidase subunit II,K00426,-1.5752138309991,Oxidative phosphorylation,"respiratory chain, oxidative phosphorylation, membrane protein, electron transport, heme protein",['Toxin-Antitoxin & Phage Defense'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM supporting respiratory oxidase function; suitable for grouping under energy metabolism and oxidative phosphorylation."
BFJEKD_03875,hypothetical protein,,-1.57386237396684,,"hypothetical protein, unknown function, uncharacterized",['Amino Acid Biosynthesis'],Low,No functional annotation or domain detected; likely a membrane protein based on hydrophobic sequence but no confident functional assignment possible.
BFJEKD_07860,heme exporter protein CcmD,K02196,-1.5690434348582,Oxidative phosphorylation,"cytochrome c biogenesis, heme exporter, membrane protein",['Cell Wall & Envelope Biogenesis'],Medium,KO annotation present; no PFAM domain detected; small membrane protein involved in heme export during cytochrome c maturation.
BFJEKD_11445,Short-chain alcohol dehydrogenase/reductase (SDR family),,-1.56436729234156,,"oxidoreductase, short-chain dehydrogenase, membrane-associated",['Amino Acid Biosynthesis'],Medium,"Protein is a short-chain alcohol dehydrogenase family member with membrane association (GO:0016020). KO and EC missing, limiting functional specificity. Suitable for grouping under oxidoreductases."
