Locus_Tag,Protein Name,KO_IDs_list,log2FC,KEGG_Pathways_list,Tags_list,Subcategories,Confidence_Score,Notes
BFJEKD_13945,succinate dehydrogenase flavoprotein subunit,K00239,1.62438303404815,"Oxidative phosphorylation, Citrate cycle (TCA cycle)","succinate dehydrogenase, TCA cycle, oxidative phosphorylation, energy metabolism, membrane protein",['Secretion & Transport Systems'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM domains supporting role in energy metabolism and electron transport chain."
BFJEKD_04800,ATP synthase subunit b,K02109,1.62394733630865,Oxidative phosphorylation,"ATP synthase, F-type ATPase, peripheral stalk, energy metabolism, membrane protein",['Cell Wall & Envelope Biogenesis'],High,Complete and consistent annotation with KO and PFAM supporting ATP synthase subunit b function; suitable for grouping under oxidative phosphorylation and energy metabolism.
BFJEKD_14495,long-chain-fatty-acid--CoA ligase,K01897,1.61742061565421,"Fatty acid degradation, Fatty acid biosynthesis","fatty acid activation, ligase, energy metabolism, fatty acid metabolism",['Amino Acid Biosynthesis'],High,Complete KO and EC annotations; key enzyme activating fatty acids for degradation or biosynthesis; important for metabolic pathway grouping.
BFJEKD_10545,Nitrogen regulatory protein P-II (GlnK),"K04751, K04752",1.6171469826054,Nitrogen metabolism,"nitrogen regulation, signal transduction, P-II protein family",['Amino Acid Biosynthesis'],High,Two entries merged; both represent nitrogen regulatory P-II proteins; KO and GO terms consistent; important for nitrogen sensing.
BFJEKD_11765,Cystathionine beta-lyase / cystathionine gamma-synthase,"K01739, K01758",1.61549264075617,Cysteine and methionine metabolism,"amino acid biosynthesis, methionine metabolism, cystathionine metabolism, pyridoxal phosphate enzyme",['Unknown & Hypothetical Proteins'],High,Protein annotated with dual KO terms reflecting dual enzymatic activities; key enzyme in methionine and cysteine biosynthesis.
BFJEKD_08635,CRISPR-Cas system type III CSM-effector complex subunit Csm3,,1.6092500807004,,"CRISPR-Cas system, effector complex, DNA binding",['Secretion & Transport Systems'],Medium,"Same as BFJEKD_08630, likely paralogous subunit of type III CRISPR-Cas effector complex."
BFJEKD_02895,Hippurate hydrolase (Amidohydrolase family),K01451,1.60794347786256,Tyrosine metabolism,"amidohydrolase, amino acid metabolism, cytoplasmic enzyme","['Amino Acid Metabolism', 'Stress Response']",High,"Complete annotation with KO, EC, GO, and PFAM domains. Relevant for amino acid metabolism and hydrolase activity clustering."
BFJEKD_12175,AraC family transcriptional regulator,K05372,1.60749724403763,Galactose metabolism,"transcriptional regulator, sugar metabolism, DNA-binding protein",['Protein Processing & Degradation'],High,AraC family regulators typically control sugar metabolism operons such as arabinose utilization.
BFJEKD_10405,flagellar export protein FliJ,K02413,1.60395860622554,Flagellar assembly,"flagellar assembly, motility, protein export",['Cell Wall & Envelope Biogenesis'],High,Well-annotated flagellar export protein with KO and GO terms supporting role in flagellar assembly; no EC assigned as typical for export proteins.
BFJEKD_13635,5-aminolevulinate synthase,K00643,1.59742823391172,Porphyrin and chlorophyll metabolism,"heme biosynthesis, aminotransferase, porphyrin metabolism, enzyme",['Toxin-Antitoxin & Phage Defense'],High,EC number inferred from KO; GO terms and COG category consistent with heme biosynthesis enzyme.
BFJEKD_13990,2-oxoglutarate dehydrogenase E1 component,K00164,1.59610162949147,Citrate cycle (TCA cycle),"TCA cycle, oxidoreductase, dehydrogenase complex, energy metabolism","['Protein Folding, Quality Control & Stress Response']",High,"E1 component of 2-oxoglutarate dehydrogenase complex; key enzyme in TCA cycle; complete annotation with KO, EC, GO, and PFAM."
BFJEKD_05815,double-strand break repair helicase AddA,K16898,1.59484222414442,DNA repair and recombination proteins,"DNA repair, helicase, nuclease, double-strand break repair, genome maintenance",['Cell Wall & Envelope Biogenesis'],High,"Comprehensive annotation with KO, EC, GO, and multiple PFAM domains. Key protein for DNA repair and recombination, important for stress response and genome stability analyses."
BFJEKD_04430,Flagellar motor switch protein FliN,K02417,1.59446778108457,Flagellar assembly,"flagellar assembly, motility, motor switch, cell motility",['Amino Acid Biosynthesis'],High,"Well-annotated flagellar motor switch protein, essential for bacterial motility."
BFJEKD_15315,ABC transporter substrate-binding protein AtuA,,1.59429166619983,,"ABC transporter, substrate binding, membrane transport",['Amino Acid Biosynthesis'],Medium,"Annotated as ABC transporter substrate-binding protein AtuA, involved in acyclic terpene utilization. Lacks KO and GO annotations; PFAM domain confirms function. Useful for grouping under transporters."
BFJEKD_15300,succinyl-CoA--3-ketoacid-CoA transferase beta subunit,"K01029, K01035",1.59261107399577,Butanoate metabolism,"ketone body metabolism, CoA transferase",['Carbon Concentrating & Fixation'],Medium,Beta subunit of acetate/acetoacetate CoA-transferase (atoA)
BFJEKD_06200,long-chain fatty acid--CoA ligase,K01897,1.59257507995393,"Fatty acid degradation, Fatty acid biosynthesis","fatty acid metabolism, acyl-CoA synthetase, lipid metabolism",['Secretion & Transport Systems'],High,KO to EC mapping confirmed; extensive GO terms support fatty acid activation and metabolism; important for lipid metabolic pathway analysis.
BFJEKD_06020,bacterioferritin,K03594,1.58942546595923,Mineral absorption,"iron storage, oxidative stress response, metal ion homeostasis",['Secretion & Transport Systems'],High,"Complete annotation with KO, EC, COG, PFAM and extensive GO terms supporting iron storage function; suitable for grouping under metal ion homeostasis and oxidative stress response."
BFJEKD_17500,BMP family ABC transporter substrate-binding protein,"K02058, K07335",1.58785308354545,ABC transporters,"ABC transporter, substrate-binding protein, membrane transporter","['Protein Folding, Quality Control & Stress Response']",High,Strong evidence for ABC transporter substrate-binding function with multiple KO terms and PFAM domain.
BFJEKD_13185,3-hydroxybutyrate dehydrogenase,K00019,1.5864519449226,Fatty acid biosynthesis,"short-chain dehydrogenase, fatty acid metabolism, oxidoreductase",['Toxin-Antitoxin & Phage Defense'],High,"Complete annotation with KO, EC, COG, PFAM, and relevant GO terms; suitable for grouping in fatty acid metabolism and oxidoreductase activity clusters."
BFJEKD_04115,Nucleoside-diphosphate-sugar epimerase,K01784,1.58588377705923,Amino sugar and nucleotide sugar metabolism,"epimerase, polysaccharide biosynthesis, carbohydrate metabolism",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, and PFAM; key enzyme in sugar nucleotide metabolism and polysaccharide biosynthesis."
BFJEKD_09480,CRISPR-associated endoribonuclease Cas2e,K09951,1.58388215236608,CRISPR associated proteins,"CRISPR-Cas system, endonuclease, RNA processing",['Cell Wall & Envelope Biogenesis'],High,KO annotation confirms Cas2e function; typical CRISPR-Cas endoribonuclease involved in adaptive immunity.
BFJEKD_12620,cell division protein FtsW,K03588,1.58250696077914,Peptidoglycan biosynthesis,"cell division, peptidoglycan biosynthesis, membrane protein, SEDS family",['Amino Acid Biosynthesis'],High,Key protein in bacterial cell division and peptidoglycan synthesis; important for grouping in cell wall biosynthesis and division-related differential expression.
BFJEKD_18945,NAD(P) transhydrogenase subunit beta,K00325,1.58117734636951,Oxidative phosphorylation,"proton pump, membrane transporter, oxidative phosphorylation, energy metabolism, NAD(P) transhydrogenase",['Toxin-Antitoxin & Phage Defense'],High,"Complete annotation with KO, EC, GO, COG, and PFAM supports confident grouping in energy metabolism and membrane-associated proton translocation."
BFJEKD_18630,"2-polyprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinol methylase (UbiG)",K03183,1.58003602742503,Ubiquinone and other terpenoid-quinone biosynthesis,"methyltransferase, ubiquinone biosynthesis, cofactor metabolism, secondary metabolism",['Carbon Concentrating & Fixation'],High,KO and EC assigned; key enzyme in ubiquinone biosynthesis; relevant for cofactor metabolism and secondary metabolite clusters.
BFJEKD_18245,spermidine/putrescine ABC transporter substrate-binding protein,K02055,1.57481280680907,Transporters,"substrate-binding protein, polyamine transport, ABC transporter",['Unknown & Hypothetical Proteins'],Medium,Substrate-binding protein of spermidine/putrescine ABC transporter; lacks GO terms but KO and PFAM support function.
BFJEKD_03110,"Propeptide, PepSY and peptidase M4 domain containing protein",,1.57363229891054,,"peptidase, proteolysis, protein maturation",['Amino Acid Biosynthesis'],Low,"No KO, COG, or PFAM domains identified; product name suggests presence of PepSY and peptidase M4 domains but no direct evidence; annotation incomplete."
BFJEKD_06765,NADPH:quinone reductase,K00344,1.57285438795083,Oxidative phosphorylation,"oxidoreductase, quinone reductase, NADPH-dependent, energy metabolism",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, COG, PFAM and relevant GO terms; suitable for grouping under oxidoreductases and energy metabolism."
BFJEKD_19220,"C4-dicarboxylate ABC transporter, DctM component",K11690,1.56956182708873,Phosphotransferase system (PTS),"membrane transporter, C4-dicarboxylate transport, TRAP transporter",['Toxin-Antitoxin & Phage Defense'],High,KO annotation present; consistent with GO and PFAM; important for transport of C4-dicarboxylates.
BFJEKD_11565,ATP-dependent chaperone ClpB,K03695,1.5656763277214,Protein processing in endoplasmic reticulum,"chaperone, stress response, protein folding, ATPase",['Toxin-Antitoxin & Phage Defense'],High,Well-annotated chaperone involved in heat stress response; important for protein quality control.
BFJEKD_00550,"Two-component response regulator, PleD family (diguanylate cyclase)",K21084,1.56187340511124,Two-component system,"two-component system, signal transduction, diguanylate cyclase, c-di-GMP signaling",['Amino Acid Biosynthesis'],High,"Well annotated with KO, EC, COG, PFAM and GO terms; key regulator in bacterial signaling and biofilm formation; important for grouping in signal transduction and regulatory pathways."
BFJEKD_02710,MotB-plug domain-containing protein,"K02557, K11892",1.54992572545131,"Flagellar assembly, Bacterial chemotaxis","flagellar motor, motility, membrane protein",['Cell Wall & Envelope Biogenesis'],Medium,Dual KO indicates role in flagellar motor function and chemotaxis; no GO terms but PFAM domains support function.
BFJEKD_19005,Bacterioferritin,K03594,1.54190819825453,ABC transporters,"iron storage, oxidative stress response, metal ion homeostasis",['Amino Acid Biosynthesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM. Important for iron storage and oxidative stress protection."
BFJEKD_17060,carbon monoxide dehydrogenase subunit G (CoxG),K09386,1.54042179531758,Carbon metabolism,"carbon monoxide dehydrogenase, energy metabolism, oxidoreductase",['Toxin-Antitoxin & Phage Defense'],Medium,KO and COG indicate role in carbon monoxide oxidation; lack of EC and GO terms reduces annotation completeness.
BFJEKD_17650,sulfite reductase (NADPH) hemoprotein beta-component,K00381,1.54007576322037,Sulfur metabolism,"sulfur metabolism, sulfite reductase, oxidoreductase",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains; key enzyme in sulfur assimilation; important for sulfur metabolism grouping."
BFJEKD_08035,hypothetical protein,,1.53707077619623,,"hypothetical protein, unknown function",['Protein Processing & Degradation'],Low,No functional annotation available; treat as unknown in downstream analyses.
BFJEKD_12045,AraC-type DNA-binding domain-containing protein,,1.53452262378755,,"transcriptional regulator, DNA-binding, AraC family",['Secretion & Transport Systems'],High,Well-annotated AraC family transcriptional regulator involved in transcriptional control; useful for grouping under transcription factors.
BFJEKD_03415,peptidase M16,K07263,1.53181601171178,Proteasome,"peptidase, metalloprotease, protein degradation",['Secretion & Transport Systems'],High,Strong evidence for metallopeptidase activity; EC number incomplete but consistent with family.
BFJEKD_15755,NADH-quinone oxidoreductase subunit NuoF,K00335,1.52593513642678,Oxidative phosphorylation,"respiratory chain, complex I, oxidative phosphorylation, electron transport, membrane protein",['Amino Acid Biosynthesis'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM domains supporting respiratory complex I function; suitable for grouping in energy metabolism and differential expression related to respiration."
BFJEKD_05130,branched-chain amino acid ABC transporter permease LivM,K01998,1.52163706219908,ABC transporters,"branched-chain amino acid transport, ABC transporter, membrane permease",['Carbon Concentrating & Fixation'],High,Complete and consistent annotation for permease subunit of branched-chain amino acid ABC transporter; no EC assigned as expected.
BFJEKD_16725,"ABC-type branched-chain amino acid transport system, ATPase component LivG",K01995,1.52006810094183,ABC transporters,"amino acid transport, ABC transporter, ATPase",['Secretion & Transport Systems'],High,ATPase component of branched-chain amino acid ABC transporter; multiple GO terms and PFAM domains support function.
BFJEKD_02235,Glycosyltransferase involved in cell wall biosynthesis,,1.51896008691461,,"cell wall biosynthesis, glycosyltransferase",['Secretion & Transport Systems'],Medium,PFAM domain and COG category support role in cell wall biosynthesis; no KO or GO terms available.
BFJEKD_01790,HPt domain-containing protein,,1.51778938041347,Two-component system,"two-component system, signal transduction, histidine kinase",['Pentose Phosphate & Sugar Interconversions'],Medium,GO term and product name indicate involvement in two-component signaling; lack of KO and PFAM domains reduces confidence slightly.
BFJEKD_01885,30S ribosomal protein S5,K02988,1.51172428500273,Ribosome,"ribosome, small subunit, translation, protein synthesis",['Amino Acid Biosynthesis'],High,Complete annotation for a small subunit ribosomal protein; important for structural stability of 30S subunit.
BFJEKD_06570,4a-hydroxytetrahydrobiopterin dehydratase,K01724,1.50977742961305,Biopterin metabolism,"pterin metabolism, enzyme, biopterin metabolism",['Carbon Concentrating & Fixation'],High,"Complete annotation with KO, EC, GO, COG, and PFAM. Well characterized enzyme in pterin metabolism."
BFJEKD_00300,"ABC transporter substrate-binding protein (Dipeptide/Nickel transport system substrate-binding protein, ddpA)","K02035, K12368",1.50858871509127,ABC transporters,"ABC transporter, substrate-binding protein, peptide transport, membrane transporter",['Secretion & Transport Systems'],High,Well-annotated substrate-binding protein of ABC transporter system involved in peptide and nickel transport; multiple KO terms support dual substrate specificity.
BFJEKD_18240,"ABC-type spermidine/putrescine transport system, permease component I",K02054,1.50250827214466,Transporters,"membrane transporter, polyamine transport, ABC transporter",['Polyhydroxyalkanoates & Storage Lipids'],High,Confirmed permease component of spermidine/putrescine ABC transporter; consistent annotations support functional grouping.
BFJEKD_09540,5-methylthioribulose-1-phosphate/5-deoxyribulose-1-phosphate aldolase (L-fuculose-phosphate aldolase),K01628,1.49914727884092,Cysteine and methionine metabolism,"methionine salvage, aldolase, sugar metabolism, carbohydrate metabolism",['Carbon Concentrating & Fixation'],High,"Complete and consistent annotation with KO, EC, GO, and PFAM. Important for grouping in methionine salvage and carbohydrate metabolism pathways."
BFJEKD_08220,Type II secretory pathway ATPase component GspA/ExeA/MshM,,1.49737849623383,,"type II secretion system, ATPase, secretion machinery",['Cell Wall & Envelope Biogenesis'],Medium,AAA ATPase involved in powering type II secretion system; no KO or EC assigned but GO and COG support function.
BFJEKD_04510,PepSY domain containing protein,,1.49641275076141,,"peptidase regulation, metallopeptidase inhibitor, protein domain",['Unknown & Hypothetical Proteins'],Medium,PepSY domain proteins regulate zincin peptidases; COG category supports metallopeptidase inhibitor function.
BFJEKD_04190,Esterase/lipase/thioesterase family protein,,1.49585276001528,,"esterase, lipase, thioesterase, lipid metabolism",['Toxin-Antitoxin & Phage Defense'],Low,"No KO, EC, GO, or PFAM annotations; annotation based on product description and TIGRFAM family; likely involved in lipid hydrolysis; useful for grouping in lipid metabolism clusters but low annotation confidence."
BFJEKD_11605,"Radical SAM superfamily maturase, SkfB/NifB/PqqE family",,1.49300411922195,,"radical SAM enzyme, cofactor biosynthesis, iron-sulfur cluster assembly",['Secretion & Transport Systems'],High,Multiple Radical SAM domains and GO terms support role in cofactor biosynthesis and iron-sulfur cluster assembly.
BFJEKD_08245,Prokaryotic N-terminal methyltransferase (inferred),,1.49165455456093,,"methyltransferase, post-translational modification, N-terminal methylation",['Cell Wall & Envelope Biogenesis'],Medium,PFAM domain indicates N-terminal methyltransferase activity; no KO or GO terms; annotation based on domain.
BFJEKD_00585,class I poly(R)-hydroxyalkanoic acid synthase,K03821,1.48861554812812,Polyhydroxyalkanoate (PHA) biosynthesis,"polyhydroxyalkanoate biosynthesis, polymerase, carbon storage",['Secretion & Transport Systems'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with PHA synthase function in carbon storage polymer biosynthesis."
BFJEKD_17390,pyruvate dehydrogenase complex E1 component subunit beta,K00162,1.4885838013035,"Citrate cycle (TCA cycle), Glycolysis / Gluconeogenesis","pyruvate dehydrogenase complex, E1 subunit beta, energy metabolism",['Amino Acid Biosynthesis'],High,"E1 beta subunit of pyruvate dehydrogenase complex; well-supported by KO, EC, GO, COG, and PFAM."
BFJEKD_02005,DNA-directed RNA polymerase subunit beta,K03043,1.48798358846844,RNA polymerase,"RNA polymerase, transcription, genetic information processing",['Cofactors & Vitamin Metabolism'],High,Complete annotation consistent with RNA polymerase beta subunit. Group with other RNA polymerase subunits for transcription-related analyses.
BFJEKD_06300,Hypothetical protein,,1.48603292046955,,"hypothetical protein, unknown function",['Carbon Concentrating & Fixation'],Low,No functional annotation or domain detected; sequence available but no homology or domain info.
BFJEKD_03420,peptidase M16 inactive domain,K07263,1.48217088457599,Proteasome,"peptidase inactive domain, metalloprotease family",['Carbon Concentrating & Fixation'],Medium,Likely inactive domain of peptidase M16 family; shares KO and PFAM with active peptidase but annotated as inactive.
BFJEKD_12350,DUF3018 domain-containing protein,,1.47111907387277,,"unknown function, DUF3018",['Amino Acid Biosynthesis'],Low,No functional annotation available; domain of unknown function; low confidence for functional grouping or DE analysis.
BFJEKD_02550,Peroxiredoxin (bcp),,1.47102702223865,,"peroxiredoxin, antioxidant, redox enzyme","['Protein Folding, Quality Control & Stress Response']",High,PFAM domain AhpC-TSA and COG1225 confirm peroxiredoxin function; GO and EC inferred from domain and family.
BFJEKD_07390,CBS domain-containing protein,,1.46827764109067,,"regulatory protein, CBS domain, signal transduction",['Unknown & Hypothetical Proteins'],Medium,"Contains CBS domain; potential regulatory role, possibly in sensing or signaling."
BFJEKD_01775,"Endo alpha-1,4 polygalactosaminidase, GH114 family",K01884,1.4657405664269,Amino sugar and nucleotide sugar metabolism,"polysaccharide degradation, glycoside hydrolase, carbohydrate metabolism, extracellular enzyme","['Glycolysis & Gluconeogenesis', 'TCA Cycle & Anaplerosis']",High,"Corrected annotation from erroneous Cys-tRNA synthetase; strong evidence from KO, PFAM, and GO terms supports polysaccharide hydrolase function relevant for carbohydrate metabolism."
BFJEKD_02420,Dienelactone hydrolase,K01061,1.46386165276069,Benzoate degradation,"aromatic compound degradation, hydrolase, xenobiotic metabolism","['Photosynthesis & Carbon Concentrating', 'Cofactors & Vitamin Metabolism']",High,"KO to EC mapping completed; enzyme involved in degradation of aromatic compounds, important for environmental adaptation."
BFJEKD_18615,Polyketide synthase acyl transferase domain-containing protein,,1.46176562845949,,"polyketide synthase, secondary metabolism, acyl transferase, fatty acid biosynthesis",['Secretion & Transport Systems'],Medium,No KO or EC assigned; annotation based on PFAM and GO terms consistent with polyketide synthase function; useful for secondary metabolite biosynthesis grouping.
BFJEKD_02670,flagellar basal body rod protein FlgC,K02388,1.46033244983362,Flagellar assembly,"flagellum, basal body, motility, structural protein",['Mobile Genetic Elements & Plasmid'],High,Well-annotated flagellar basal body rod protein; important for motility and structural studies.
BFJEKD_17825,Hypothetical protein,,1.44918195087333,,"hypothetical protein, unknown function",['Amino Acid Biosynthesis'],Low,No functional annotation or domain information available; likely uncharacterized protein.
BFJEKD_18605,Chromosome partitioning ATPase ParA,K03496,1.44747781885354,Bacterial secretion system,"chromosome partitioning, ATPase, cell cycle, cell division",['Unknown & Hypothetical Proteins'],Medium,KO and COG consistent with chromosome partitioning ATPase function. No EC assigned. Important for cell cycle and division grouping.
BFJEKD_06230,CO-responsive transcriptional regulator RcoM,K21696,1.44219916574474,Two-component system,"transcriptional regulator, two-component system, signal transduction",['Amino Acid Biosynthesis'],High,Functionally characterized transcriptional regulator responsive to CO; important for regulatory network analyses.
BFJEKD_10730,Oligopeptide transport system substrate-binding protein OppA,K15580,1.44058299369288,ABC transporters,"oligopeptide transport, ABC transporter, substrate-binding protein",['Amino Acid Biosynthesis'],High,Substrate-binding protein OppA of oligopeptide ABC transporter system. KO and GO terms strongly support function. No EC number as non-enzymatic. Key for peptide uptake functional grouping.
BFJEKD_09450,CRISPR-associated protein Cse1 family,K19123,1.44046919987514,CRISPR system,"CRISPR-Cas system, Cascade complex, adaptive immunity",['Carbon Concentrating & Fixation'],Medium,"Annotated by KO as Cse1 family protein, part of CRISPR Cascade complex; no PFAM or GO terms available."
BFJEKD_02765,Flagellar L-ring protein FlgH,K02393,1.43852955307317,Flagellar assembly,"flagellar assembly, basal body, cell motility, membrane protein","['Cell Wall & Envelope Biogenesis', 'Glycosyltransferases']",High,"Well-annotated flagellar basal body L-ring protein, key for flagellar structure and motility."
BFJEKD_05410,Polyhydroxyalkanoate depolymerase PhaZ,K05973,1.43640288688905,Fatty acid degradation,"hydrolase, polyhydroxyalkanoate degradation, lipid metabolism",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, and PFAM consistent with polyhydroxyalkanoate depolymerase function."
BFJEKD_04805,ATP synthase subunit b',K02109,1.4363466223809,Oxidative phosphorylation,"ATP synthase, F-type ATPase, peripheral stalk, energy metabolism, membrane protein",['Cell Wall & Envelope Biogenesis'],High,Paralog of ATP synthase subunit b with identical KO and PFAM domain; annotation consistent and reliable for grouping in oxidative phosphorylation.
BFJEKD_18235,polyamine ABC transporter permease,K02053,1.42881583294572,Transporters,"membrane transporter, polyamine transport, ABC transporter",['Cell Wall & Envelope Biogenesis'],High,Well-annotated permease component of spermidine/putrescine ABC transporter system; suitable for grouping under membrane transport and polyamine metabolism.
BFJEKD_04420,microcin ABC transporter permease protein YejE,"K02034, K13895",1.42836641401027,ABC transporters,"ABC transporter, membrane transporter, microcin transport, peptide transport",['Unknown & Hypothetical Proteins'],High,Permease component of ABC transporter for microcin and peptide/nickel transport; KO and PFAM domains support annotation; consistent with COG category.
BFJEKD_10950,CBS domain-containing protein (cyclic nucleotide-binding protein),K07182,1.41974158726994,,"nucleotide binding, CBS domain, signal transduction",['Polyhydroxyalkanoates & Storage Lipids'],Medium,KO and PFAM domains indicate nucleotide binding and regulatory function; no EC or pathway assigned.
BFJEKD_08280,UPF0391 membrane protein Rru_A0119,,1.41511271762482,,"membrane protein, integral membrane",['Carbon Concentrating & Fixation'],Low,"No KO, EC, COG or PFAM domains available; annotation based on GO terms indicating membrane localization only."
BFJEKD_15775,NADH-quinone oxidoreductase subunit J,K00339,1.41416761066608,Oxidative phosphorylation,"respiratory complex I, oxidative phosphorylation, membrane protein, electron transport, energy metabolism",['Protein Processing & Degradation'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM supporting respiratory complex I function; suitable for grouping in energy metabolism and oxidative phosphorylation clusters."
BFJEKD_12625,UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase,K01925,1.41104412561193,Peptidoglycan biosynthesis,"peptidoglycan biosynthesis, ligase, cell wall synthesis, ATP-dependent enzyme",['Protein Processing & Degradation'],High,"Essential enzyme in cell wall precursor synthesis; strong evidence from KO, EC, GO, and PFAM domains."
BFJEKD_01890,50S ribosomal protein L18,K02881,1.40764155927305,Ribosome,"ribosome, large subunit, translation, protein synthesis",['Amino Acid Biosynthesis'],High,Key protein for 5S rRNA attachment in large subunit; consistent annotation for ribosomal protein grouping.
BFJEKD_09895,Uncharacterized protein,,1.40546329355164,,unknown function,['Secretion & Transport Systems'],Low,No functional annotation or domain detected; sequence does not match known families.
BFJEKD_10960,DUF485 domain-containing protein (putative membrane protein),,1.40518309198444,,"membrane protein, unknown function",['Unknown & Hypothetical Proteins'],Low,No KO or EC; only membrane localization known; function unknown.
BFJEKD_18795,30S ribosomal protein S9,K02996,1.40515084242654,Ribosome,"ribosomal protein, translation, small subunit, protein synthesis",['Secretion & Transport Systems'],High,Well-annotated ribosomal protein; essential for translation and ribosome assembly.
BFJEKD_08130,Phd family antitoxin,K19165,1.40503986533641,Bacterial toxin-antitoxin system,"toxin-antitoxin system, antitoxin, type II TA system",['Cell Wall & Envelope Biogenesis'],High,Complete annotation with KO and COG consistent; no EC or GO expected for antitoxin. Suitable for grouping under toxin-antitoxin modules.
BFJEKD_04425,nickel import ATP-binding protein NikD,K13896,1.40501335441337,ABC transporters,"ABC transporter, ATP-binding protein, nickel import, membrane transporter",['Amino Acid Biosynthesis'],High,ATP-binding component of ABC transporter for nickel import; KO and GO terms confirm function; PFAM domains typical for ABC ATPases.
BFJEKD_03890,crotonyl-CoA carboxylase/reductase,K14446,1.40471332712618,Propanoate metabolism,"oxidoreductase, carboxylase, propanoate metabolism, fatty acid biosynthesis, zinc-dependent enzyme",['Amino Acid Biosynthesis'],High,"Well-annotated enzyme involved in propanoate metabolism and fatty acid biosynthesis. Strong evidence from KO, EC, GO, COG, and PFAM domains. Important for metabolic pathway analysis."
BFJEKD_03435,"light-harvesting antenna LH1, alpha subunit",K08926,1.39882320927994,Photosynthesis,"photosynthesis, light-harvesting complex, membrane protein, antenna complex",['Amino Acid Biosynthesis'],High,Light-harvesting antenna alpha subunit; transfers excitation energy to reaction centers; important for photosynthesis grouping.
BFJEKD_10795,YeiH family putative sulfate export transporter,,1.39511770364812,,"membrane transporter, sulfate export, putative transporter",['Secretion & Transport Systems'],Medium,Putative sulfate exporter based on family and GO terms; lacks KO and EC annotations; useful for transport-related grouping.
BFJEKD_04010,Hypothetical protein,,1.39244482465873,,"hypothetical protein, unknown function",['Toxin-Antitoxin & Phage Defense'],Low,No functional annotations or domains detected; treat as uncharacterized for downstream analysis.
BFJEKD_08215,Tetratricopeptide repeat protein,,1.39203027896413,,"protein-protein interaction, scaffold, TPR repeat",['Protein Processing & Degradation'],Medium,"TPR repeats mediate protein interactions, often involved in assembly of multiprotein complexes; no enzymatic activity assigned."
BFJEKD_10265,spermidine/putrescine ABC transporter permease PotC,K02053,1.39095745008308,ABC transporters,"membrane transporter, ABC transporter, polyamine transport",['Amino Acid Biosynthesis'],High,Well-annotated ABC transporter permease involved in spermidine/putrescine uptake; useful for grouping transport-related genes.
BFJEKD_16260,Acyl-CoA Synthetase (3-(methylthio)propionyl-CoA ligase),"K00666, K20034",1.38089484950026,"Fatty acid degradation, Propanoate metabolism","acyl-CoA synthetase, fatty acid metabolism, ligase, energy metabolism",['Polyhydroxyalkanoates & Storage Lipids'],High,Multiple KO terms and extensive GO terms support strong functional annotation; key enzyme in fatty acid and propanoate metabolism.
BFJEKD_16780,Superoxide dismutase [Fe-Mn family],K04564,1.37959811115662,Glutathione metabolism,"oxidative stress, antioxidant enzyme, superoxide dismutase, ROS detoxification","['Protein Folding, Quality Control & Stress Response']",High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with Fe-Mn superoxide dismutase function. Suitable for grouping under oxidative stress response and antioxidant activity."
BFJEKD_01150,Hypothetical protein,,1.37826885395563,,"membrane protein, transporter, hypothetical",['Pentose Phosphate & Sugar Interconversions'],Low,"No functional annotations; sequence hydrophobicity and length suggest membrane localization, possibly transporter."
BFJEKD_13930,Beta-methylmalyl-CoA dehydratase,K14449,1.36760977635893,Glyoxylate and dicarboxylate metabolism,"fatty acid metabolism, dehydratase, lipid catabolism",['Unknown & Hypothetical Proteins'],High,"Involved in fatty acid degradation pathway, specific hydratase activity."
BFJEKD_07075,Cytochrome b (Prokaryotic cytochrome b561),K12262,1.36221944827475,"Oxidative phosphorylation, Photosynthesis","electron transport, cytochrome b, oxidoreductase, superoxide oxidase",['Cell Wall & Envelope Biogenesis'],High,"Complete KO, EC, GO, and PFAM annotations support confident assignment as cytochrome b involved in electron transport and superoxide metabolism."
BFJEKD_04320,"Formylglycine-generating enzyme, required for sulfatase activity",,1.36212326430462,,"post-translational modification, sulfatase activation, enzyme",['Carbon Concentrating & Fixation'],Medium,No KO or EC assigned; GO and PFAM support function as formylglycine-generating enzyme essential for sulfatase activity.
BFJEKD_13875,3-isopropylmalate dehydratase small subunit,K01704,1.36193562751714,"Valine, leucine and isoleucine biosynthesis","amino acid biosynthesis, leucine biosynthesis, hydro-lyase, iron-sulfur enzyme",['Amino Acid Biosynthesis'],High,Small subunit complements large subunit in leucine biosynthesis; annotation consistent and complete.
